PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,Zn_pct,Zn_pct_GMD,Zn_pct_LDD,Zn_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50],Zn_pct[AAS42S|LDL:0.001|UDL:5]
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01707,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.35,1.35,1.35,,,,,,,,,,,<2,ICP40B,2,10,3.21,ICP40B,0.01,15,14,ICP40B,3,10000,259,ICP40B,1,10000,1.1,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,22,ICP40B,1,10000,19.2,ICP40B,0.5,10000,1.52,ICP40B,0.01,15,1.21,ICP40B,0.01,15,12.9,ICP40B,0.5,10000,33,ICP40B,1,10000,1.98,ICP40B,0.01,15,248,ICP40B,2,10000,<1,ICP40B,1,10000,0.18,ICP40B,0.01,15,15,ICP40B,1,10000,0.03,ICP40B,0.01,15,11,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,4.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,2904,ICP40B,0.5,5000,0.12,ICP40B,0.01,15,33,ICP40B,2,10000,<10,ICP40B,10,10000,7.0,ICP40B,0.5,10000,23,ICP40B,1,10000,29.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01707,1.35,1.35,-,-,-,-,-,-,-,-,-,-,<2,3.21,14,259,1.1,<5,>15,<1,6,22,19.2,1.52,1.21,12.9,33,1.98,248,<1,0.18,15,0.03,11,>5,<5,4.6,<10,2904,0.12,33,<10,7.0,23,29.2,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01708,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.41,1.41,1.41,,,,,,,,,,,<2,ICP40B,2,10,2.84,ICP40B,0.01,15,12,ICP40B,3,10000,269,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,19,ICP40B,1,10000,17.7,ICP40B,0.5,10000,1.34,ICP40B,0.01,15,1.05,ICP40B,0.01,15,12.1,ICP40B,0.5,10000,29,ICP40B,1,10000,1.53,ICP40B,0.01,15,205,ICP40B,2,10000,1,ICP40B,1,10000,0.12,ICP40B,0.01,15,13,ICP40B,1,10000,0.03,ICP40B,0.01,15,48,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,4.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,3003,ICP40B,0.5,5000,0.10,ICP40B,0.01,15,29,ICP40B,2,10000,<10,ICP40B,10,10000,6.3,ICP40B,0.5,10000,80,ICP40B,1,10000,26.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01708,1.41,1.41,-,-,-,-,-,-,-,-,-,-,<2,2.84,12,269,0.9,<5,>15,<1,5,19,17.7,1.34,1.05,12.1,29,1.53,205,1,0.12,13,0.03,48,>5,<5,4.0,<10,3003,0.10,29,<10,6.3,80,26.5,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01709,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.79,1.79,1.79,500.0,75.60,24.40,378.0,122.0,20.0,85.50,14.50,17.1,2.9,<2,ICP40B,2,10,1.76,ICP40B,0.01,15,7,ICP40B,3,10000,128,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,11,ICP40B,1,10000,5.4,ICP40B,0.5,10000,0.84,ICP40B,0.01,15,0.66,ICP40B,0.01,15,7.8,ICP40B,0.5,10000,21,ICP40B,1,10000,0.95,ICP40B,0.01,15,125,ICP40B,2,10000,<1,ICP40B,1,10000,0.09,ICP40B,0.01,15,9,ICP40B,1,10000,0.02,ICP40B,0.01,15,14,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,2.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,2999,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,19,ICP40B,2,10000,<10,ICP40B,10,10000,4.2,ICP40B,0.5,10000,13,ICP40B,1,10000,17.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01709,1.79,1.79,500.0,75.60,24.40,378.0,122.0,20.0,85.50,14.50,17.1,2.9,<2,1.76,7,128,0.6,<5,>15,<1,3,11,5.4,0.84,0.66,7.8,21,0.95,125,<1,0.09,9,0.02,14,>5,<5,2.5,<10,2999,0.07,19,<10,4.2,13,17.5,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01710,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.76,1.76,1.76,,,,,,,,,,,<2,ICP40B,2,10,1.70,ICP40B,0.01,15,8,ICP40B,3,10000,162,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,9,ICP40B,1,10000,6.7,ICP40B,0.5,10000,0.81,ICP40B,0.01,15,0.65,ICP40B,0.01,15,7.7,ICP40B,0.5,10000,20,ICP40B,1,10000,0.80,ICP40B,0.01,15,114,ICP40B,2,10000,1,ICP40B,1,10000,0.09,ICP40B,0.01,15,10,ICP40B,1,10000,0.02,ICP40B,0.01,15,10,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,2.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,4366,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,18,ICP40B,2,10000,<10,ICP40B,10,10000,3.8,ICP40B,0.5,10000,12,ICP40B,1,10000,16.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01710,1.76,1.76,-,-,-,-,-,-,-,-,-,-,<2,1.70,8,162,0.6,<5,>15,<1,3,9,6.7,0.81,0.65,7.7,20,0.80,114,1,0.09,10,0.02,10,>5,<5,2.4,<10,4366,0.06,18,<10,3.8,12,16.2,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01711,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.37,1.37,1.37,,,,,,,,,,,<2,ICP40B,2,10,6.08,ICP40B,0.01,15,18,ICP40B,3,10000,347,ICP40B,1,10000,2.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,11.6,ICP40B,0.01,15,<1,ICP40B,1,10000,8,ICP40B,1,10000,31,ICP40B,1,10000,40.0,ICP40B,0.5,10000,2.92,ICP40B,0.01,15,2.36,ICP40B,0.01,15,24.3,ICP40B,0.5,10000,60,ICP40B,1,10000,2.38,ICP40B,0.01,15,375,ICP40B,2,10000,1,ICP40B,1,10000,0.25,ICP40B,0.01,15,25,ICP40B,1,10000,0.05,ICP40B,0.01,15,13,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,8.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,906,ICP40B,0.5,5000,0.21,ICP40B,0.01,15,63,ICP40B,2,10000,<10,ICP40B,10,10000,13.5,ICP40B,0.5,10000,43,ICP40B,1,10000,52.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01711,1.37,1.37,-,-,-,-,-,-,-,-,-,-,<2,6.08,18,347,2.0,<5,11.6,<1,8,31,40.0,2.92,2.36,24.3,60,2.38,375,1,0.25,25,0.05,13,>5,<5,8.6,<10,906,0.21,63,<10,13.5,43,52.8,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01712,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.36,1.36,1.36,,,,,,,,,,,<2,ICP40B,2,10,5.04,ICP40B,0.01,15,17,ICP40B,3,10000,345,ICP40B,1,10000,1.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,13.4,ICP40B,0.01,15,<1,ICP40B,1,10000,8,ICP40B,1,10000,32,ICP40B,1,10000,13.5,ICP40B,0.5,10000,2.35,ICP40B,0.01,15,1.90,ICP40B,0.01,15,20.2,ICP40B,0.5,10000,51,ICP40B,1,10000,1.99,ICP40B,0.01,15,312,ICP40B,2,10000,<1,ICP40B,1,10000,0.21,ICP40B,0.01,15,22,ICP40B,1,10000,0.04,ICP40B,0.01,15,21,ICP40B,2,10000,>5,ICP40B,0.01,5,7,ICP40B,5,10000,7.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,2793,ICP40B,0.5,5000,0.18,ICP40B,0.01,15,52,ICP40B,2,10000,<10,ICP40B,10,10000,11.1,ICP40B,0.5,10000,34,ICP40B,1,10000,45.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01712,1.36,1.36,-,-,-,-,-,-,-,-,-,-,<2,5.04,17,345,1.7,<5,13.4,<1,8,32,13.5,2.35,1.90,20.2,51,1.99,312,<1,0.21,22,0.04,21,>5,7,7.2,<10,2793,0.18,52,<10,11.1,34,45.5,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01713,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.66,1.66,1.66,,,,,,,,,,,<2,ICP40B,2,10,4.57,ICP40B,0.01,15,14,ICP40B,3,10000,284,ICP40B,1,10000,1.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,14.4,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,30,ICP40B,1,10000,9.0,ICP40B,0.5,10000,2.12,ICP40B,0.01,15,1.72,ICP40B,0.01,15,18.7,ICP40B,0.5,10000,46,ICP40B,1,10000,1.97,ICP40B,0.01,15,287,ICP40B,2,10000,1,ICP40B,1,10000,0.17,ICP40B,0.01,15,21,ICP40B,1,10000,0.04,ICP40B,0.01,15,17,ICP40B,2,10000,>5,ICP40B,0.01,5,6,ICP40B,5,10000,6.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,3537,ICP40B,0.5,5000,0.16,ICP40B,0.01,15,48,ICP40B,2,10000,<10,ICP40B,10,10000,9.9,ICP40B,0.5,10000,31,ICP40B,1,10000,41.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01713,1.66,1.66,-,-,-,-,-,-,-,-,-,-,<2,4.57,14,284,1.5,<5,14.4,<1,7,30,9.0,2.12,1.72,18.7,46,1.97,287,1,0.17,21,0.04,17,>5,6,6.4,<10,3537,0.16,48,<10,9.9,31,41.3,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01714,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.47,1.47,1.47,,,,,,,,,,,<2,ICP40B,2,10,4.42,ICP40B,0.01,15,21,ICP40B,3,10000,249,ICP40B,1,10000,1.4,ICP40B,0.5,2500,<5,ICP40B,5,10000,13.9,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,27,ICP40B,1,10000,21.7,ICP40B,0.5,10000,2.13,ICP40B,0.01,15,1.70,ICP40B,0.01,15,17.5,ICP40B,0.5,10000,46,ICP40B,1,10000,2.43,ICP40B,0.01,15,327,ICP40B,2,10000,<1,ICP40B,1,10000,0.20,ICP40B,0.01,15,19,ICP40B,1,10000,0.04,ICP40B,0.01,15,22,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,6.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,1006,ICP40B,0.5,5000,0.16,ICP40B,0.01,15,47,ICP40B,2,10000,<10,ICP40B,10,10000,9.8,ICP40B,0.5,10000,32,ICP40B,1,10000,40.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01714,1.47,1.47,-,-,-,-,-,-,-,-,-,-,<2,4.42,21,249,1.4,<5,13.9,<1,7,27,21.7,2.13,1.70,17.5,46,2.43,327,<1,0.20,19,0.04,22,>5,<5,6.2,<10,1006,0.16,47,<10,9.8,32,40.4,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,*DUP-PAL01714,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,4.31,ICP40B,0.01,15,19,ICP40B,3,10000,250,ICP40B,1,10000,1.4,ICP40B,0.5,2500,<5,ICP40B,5,10000,13.4,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,27,ICP40B,1,10000,21.2,ICP40B,0.5,10000,2.05,ICP40B,0.01,15,1.66,ICP40B,0.01,15,17.1,ICP40B,0.5,10000,43,ICP40B,1,10000,2.35,ICP40B,0.01,15,319,ICP40B,2,10000,<1,ICP40B,1,10000,0.22,ICP40B,0.01,15,18,ICP40B,1,10000,0.04,ICP40B,0.01,15,24,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,6.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,953,ICP40B,0.5,5000,0.15,ICP40B,0.01,15,45,ICP40B,2,10000,<10,ICP40B,10,10000,9.2,ICP40B,0.5,10000,32,ICP40B,1,10000,37.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,*DUP-PAL01714,0.00,0.00,-,-,-,-,-,-,-,-,-,-,<2,4.31,19,250,1.4,<5,13.4,<1,7,27,21.2,2.05,1.66,17.1,43,2.35,319,<1,0.22,18,0.04,24,>5,<5,6.1,<10,953,0.15,45,<10,9.2,32,37.7,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01715,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.64,1.64,1.64,,,,,,,,,,,<2,ICP40B,2,10,1.73,ICP40B,0.01,15,16,ICP40B,3,10000,106,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,11,ICP40B,1,10000,5.7,ICP40B,0.5,10000,0.94,ICP40B,0.01,15,0.54,ICP40B,0.01,15,7.4,ICP40B,0.5,10000,19,ICP40B,1,10000,1.88,ICP40B,0.01,15,178,ICP40B,2,10000,<1,ICP40B,1,10000,0.09,ICP40B,0.01,15,8,ICP40B,1,10000,0.01,ICP40B,0.01,15,14,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,2.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,2304,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,16,ICP40B,2,10000,<10,ICP40B,10,10000,3.8,ICP40B,0.5,10000,21,ICP40B,1,10000,13.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01715,1.64,1.64,-,-,-,-,-,-,-,-,-,-,<2,1.73,16,106,<0.5,<5,>15,<1,3,11,5.7,0.94,0.54,7.4,19,1.88,178,<1,0.09,8,0.01,14,>5,<5,2.2,<10,2304,0.06,16,<10,3.8,21,13.7,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01716,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.95,1.95,1.95,,,,,,,,,,,<2,ICP40B,2,10,2.44,ICP40B,0.01,15,8,ICP40B,3,10000,137,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,15,ICP40B,1,10000,6.6,ICP40B,0.5,10000,1.08,ICP40B,0.01,15,0.86,ICP40B,0.01,15,10.1,ICP40B,0.5,10000,25,ICP40B,1,10000,1.11,ICP40B,0.01,15,155,ICP40B,2,10000,1,ICP40B,1,10000,0.10,ICP40B,0.01,15,12,ICP40B,1,10000,0.02,ICP40B,0.01,15,9,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,3.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,2932,ICP40B,0.5,5000,0.09,ICP40B,0.01,15,24,ICP40B,2,10000,<10,ICP40B,10,10000,5.8,ICP40B,0.5,10000,15,ICP40B,1,10000,23.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01716,1.95,1.95,-,-,-,-,-,-,-,-,-,-,<2,2.44,8,137,0.8,<5,>15,<1,3,15,6.6,1.08,0.86,10.1,25,1.11,155,1,0.10,12,0.02,9,>5,<5,3.3,<10,2932,0.09,24,<10,5.8,15,23.2,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01717,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,-,,,,,,,,,,,,,>10,ICP40B,2,10,1.10,ICP40B,0.01,15,452,ICP40B,3,10000,5440,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,22,ICP40B,5,10000,10.6,ICP40B,0.01,15,4,ICP40B,1,10000,60,ICP40B,1,10000,1257,ICP40B,1,10000,3227,ICP40B,0.5,10000,4.91,ICP40B,0.01,15,0.42,ICP40B,0.01,15,4.2,ICP40B,0.5,10000,21,ICP40B,1,10000,6.17,ICP40B,0.01,15,1269,ICP40B,2,10000,<1,ICP40B,1,10000,0.04,ICP40B,0.01,15,863,ICP40B,1,10000,0.01,ICP40B,0.01,15,16,ICP40B,2,10000,0.18,ICP40B,0.01,5,843,ICP40B,5,10000,11.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,627,ICP40B,0.5,5000,0.15,ICP40B,0.01,15,69,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,336,ICP40B,1,10000,12.6,ICP40B,0.5,10000,18,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01717,-,-,-,-,-,-,-,-,-,-,-,-,>10,1.10,452,5440,<0.5,22,10.6,4,60,1257,3227,4.91,0.42,4.2,21,6.17,1269,<1,0.04,863,0.01,16,0.18,843,11.3,<10,627,0.15,69,<10,<0.5,336,12.6,18,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01718,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,7.89,7.89,7.89,,,,,,,,,,,<2,ICP40B,2,10,1.24,ICP40B,0.01,15,4,ICP40B,3,10000,97,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,9,ICP40B,1,10000,5.1,ICP40B,0.5,10000,0.60,ICP40B,0.01,15,0.49,ICP40B,0.01,15,5.5,ICP40B,0.5,10000,17,ICP40B,1,10000,0.71,ICP40B,0.01,15,99,ICP40B,2,10000,<1,ICP40B,1,10000,0.06,ICP40B,0.01,15,7,ICP40B,1,10000,0.01,ICP40B,0.01,15,8,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,1.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,2303,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,14,ICP40B,2,10000,<10,ICP40B,10,10000,2.9,ICP40B,0.5,10000,9,ICP40B,1,10000,11.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01718,7.89,7.89,-,-,-,-,-,-,-,-,-,-,<2,1.24,4,97,<0.5,<5,>15,<1,2,9,5.1,0.60,0.49,5.5,17,0.71,99,<1,0.06,7,0.01,8,>5,<5,1.8,<10,2303,0.05,14,<10,2.9,9,11.8,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01719,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.01,1.01,1.01,,,,,,,,,,,<2,ICP40B,2,10,1.43,ICP40B,0.01,15,5,ICP40B,3,10000,77,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,9,ICP40B,1,10000,4.0,ICP40B,0.5,10000,0.63,ICP40B,0.01,15,0.56,ICP40B,0.01,15,5.9,ICP40B,0.5,10000,19,ICP40B,1,10000,0.70,ICP40B,0.01,15,96,ICP40B,2,10000,<1,ICP40B,1,10000,0.15,ICP40B,0.01,15,8,ICP40B,1,10000,0.01,ICP40B,0.01,15,22,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,2.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,1639,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,16,ICP40B,2,10000,<10,ICP40B,10,10000,3.0,ICP40B,0.5,10000,13,ICP40B,1,10000,12.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01719,1.01,1.01,-,-,-,-,-,-,-,-,-,-,<2,1.43,5,77,<0.5,<5,>15,<1,3,9,4.0,0.63,0.56,5.9,19,0.70,96,<1,0.15,8,0.01,22,>5,<5,2.0,<10,1639,0.05,16,<10,3.0,13,12.8,-,-,-
