PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,Zn_pct,Zn_pct_GMD,Zn_pct_LDD,Zn_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50],Zn_pct[AAS42S|LDL:0.001|UDL:5]
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01407,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,0.96,0.96,0.96,,,,,,,,,,,<2,ICP40B,2,10,3.61,ICP40B,0.01,15,17,ICP40B,3,10000,998,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.74,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,16,ICP40B,1,10000,353,ICP40B,0.5,10000,0.61,ICP40B,0.01,15,2.54,ICP40B,0.01,15,9.2,ICP40B,0.5,10000,23,ICP40B,1,10000,0.89,ICP40B,0.01,15,1888,ICP40B,2,10000,4,ICP40B,1,10000,0.77,ICP40B,0.01,15,6,ICP40B,1,10000,0.03,ICP40B,0.01,15,18,ICP40B,2,10000,0.60,ICP40B,0.01,5,<5,ICP40B,5,10000,1.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,297,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,8.8,ICP40B,0.5,10000,11,ICP40B,1,10000,30.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01407,0.96,0.96,-,-,-,-,-,-,-,-,-,-,<2,3.61,17,998,0.8,<5,3.74,<1,3,16,353,0.61,2.54,9.2,23,0.89,1888,4,0.77,6,0.03,18,0.60,<5,1.5,<10,297,0.04,12,<10,8.8,11,30.5,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01408,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,1.00,1.00,1.00,,,,,,,,,,,<2,ICP40B,2,10,4.08,ICP40B,0.01,15,9,ICP40B,3,10000,918,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.89,ICP40B,0.01,15,<1,ICP40B,1,10000,1,ICP40B,1,10000,8,ICP40B,1,10000,7.1,ICP40B,0.5,10000,0.26,ICP40B,0.01,15,2.93,ICP40B,0.01,15,6.2,ICP40B,0.5,10000,23,ICP40B,1,10000,0.26,ICP40B,0.01,15,280,ICP40B,2,10000,<1,ICP40B,1,10000,0.85,ICP40B,0.01,15,4,ICP40B,1,10000,0.04,ICP40B,0.01,15,20,ICP40B,2,10000,0.11,ICP40B,0.01,5,<5,ICP40B,5,10000,1.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,201,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,8,ICP40B,2,10000,<10,ICP40B,10,10000,5.4,ICP40B,0.5,10000,10,ICP40B,1,10000,24.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01408,1.00,1.00,-,-,-,-,-,-,-,-,-,-,<2,4.08,9,918,0.9,<5,0.89,<1,1,8,7.1,0.26,2.93,6.2,23,0.26,280,<1,0.85,4,0.04,20,0.11,<5,1.0,<10,201,0.03,8,<10,5.4,10,24.7,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01409,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,0.97,0.97,0.97,,,,,,,,,,,<2,ICP40B,2,10,3.88,ICP40B,0.01,15,27,ICP40B,3,10000,1064,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.34,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,16,ICP40B,1,10000,10.3,ICP40B,0.5,10000,0.66,ICP40B,0.01,15,2.71,ICP40B,0.01,15,10.1,ICP40B,0.5,10000,26,ICP40B,1,10000,0.68,ICP40B,0.01,15,1815,ICP40B,2,10000,2,ICP40B,1,10000,0.82,ICP40B,0.01,15,8,ICP40B,1,10000,0.03,ICP40B,0.01,15,31,ICP40B,2,10000,0.40,ICP40B,0.01,5,<5,ICP40B,5,10000,1.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,294,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,9,ICP40B,2,10000,<10,ICP40B,10,10000,8.8,ICP40B,0.5,10000,12,ICP40B,1,10000,29.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01409,0.97,0.97,-,-,-,-,-,-,-,-,-,-,<2,3.88,27,1064,0.9,<5,3.34,<1,3,16,10.3,0.66,2.71,10.1,26,0.68,1815,2,0.82,8,0.03,31,0.40,<5,1.5,<10,294,0.04,9,<10,8.8,12,29.0,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01410,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,0.82,0.82,0.82,,,,,,,,,,,<2,ICP40B,2,10,3.44,ICP40B,0.01,15,11,ICP40B,3,10000,686,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,5.52,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,11,ICP40B,1,10000,6.6,ICP40B,0.5,10000,0.50,ICP40B,0.01,15,2.38,ICP40B,0.01,15,10.1,ICP40B,0.5,10000,22,ICP40B,1,10000,1.05,ICP40B,0.01,15,2460,ICP40B,2,10000,1,ICP40B,1,10000,0.72,ICP40B,0.01,15,4,ICP40B,1,10000,0.03,ICP40B,0.01,15,19,ICP40B,2,10000,0.47,ICP40B,0.01,5,<5,ICP40B,5,10000,1.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,215,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,9,ICP40B,2,10000,<10,ICP40B,10,10000,10.7,ICP40B,0.5,10000,14,ICP40B,1,10000,25.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01410,0.82,0.82,-,-,-,-,-,-,-,-,-,-,<2,3.44,11,686,0.8,<5,5.52,<1,2,11,6.6,0.50,2.38,10.1,22,1.05,2460,1,0.72,4,0.03,19,0.47,<5,1.4,<10,215,0.04,9,<10,10.7,14,25.2,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01411,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,0.49,0.49,0.49,500.0,75.40,24.60,377.0,123.0,20.0,87.50,12.50,17.5,2.5,<2,ICP40B,2,10,4.31,ICP40B,0.01,15,10,ICP40B,3,10000,555,ICP40B,1,10000,1.2,ICP40B,0.5,2500,<5,ICP40B,5,10000,4.69,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,20,ICP40B,1,10000,4.4,ICP40B,0.5,10000,0.83,ICP40B,0.01,15,2.51,ICP40B,0.01,15,12.3,ICP40B,0.5,10000,29,ICP40B,1,10000,0.34,ICP40B,0.01,15,1045,ICP40B,2,10000,1,ICP40B,1,10000,0.87,ICP40B,0.01,15,8,ICP40B,1,10000,0.04,ICP40B,0.01,15,18,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,2.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,138,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,16,ICP40B,2,10000,<10,ICP40B,10,10000,10.7,ICP40B,0.5,10000,16,ICP40B,1,10000,33.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01411,0.49,0.49,500.0,75.40,24.60,377.0,123.0,20.0,87.50,12.50,17.5,2.5,<2,4.31,10,555,1.2,<5,4.69,<1,3,20,4.4,0.83,2.51,12.3,29,0.34,1045,1,0.87,8,0.04,18,0.02,<5,2.2,<10,138,0.07,16,<10,10.7,16,33.3,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01412,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,0.62,0.62,0.62,,,,,,,,,,,<2,ICP40B,2,10,3.43,ICP40B,0.01,15,14,ICP40B,3,10000,1695,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.93,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,11,ICP40B,1,10000,6.4,ICP40B,0.5,10000,0.55,ICP40B,0.01,15,2.41,ICP40B,0.01,15,8.1,ICP40B,0.5,10000,32,ICP40B,1,10000,0.71,ICP40B,0.01,15,1720,ICP40B,2,10000,2,ICP40B,1,10000,0.71,ICP40B,0.01,15,6,ICP40B,1,10000,0.03,ICP40B,0.01,15,25,ICP40B,2,10000,0.08,ICP40B,0.01,5,<5,ICP40B,5,10000,0.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,334,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,7,ICP40B,2,10000,<10,ICP40B,10,10000,10.2,ICP40B,0.5,10000,17,ICP40B,1,10000,19.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01412,0.62,0.62,-,-,-,-,-,-,-,-,-,-,<2,3.43,14,1695,0.7,<5,3.93,<1,3,11,6.4,0.55,2.41,8.1,32,0.71,1720,2,0.71,6,0.03,25,0.08,<5,0.9,<10,334,0.03,7,<10,10.2,17,19.1,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01413,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,0.77,0.77,0.77,,,,,,,,,,,<2,ICP40B,2,10,3.53,ICP40B,0.01,15,11,ICP40B,3,10000,1777,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.32,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,15,ICP40B,1,10000,1.8,ICP40B,0.5,10000,0.69,ICP40B,0.01,15,2.72,ICP40B,0.01,15,7.0,ICP40B,0.5,10000,29,ICP40B,1,10000,0.27,ICP40B,0.01,15,488,ICP40B,2,10000,2,ICP40B,1,10000,0.81,ICP40B,0.01,15,7,ICP40B,1,10000,0.03,ICP40B,0.01,15,21,ICP40B,2,10000,0.05,ICP40B,0.01,5,<5,ICP40B,5,10000,0.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,316,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,8,ICP40B,2,10000,<10,ICP40B,10,10000,6.8,ICP40B,0.5,10000,14,ICP40B,1,10000,20.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01413,0.77,0.77,-,-,-,-,-,-,-,-,-,-,<2,3.53,11,1777,0.9,<5,2.32,<1,4,15,1.8,0.69,2.72,7.0,29,0.27,488,2,0.81,7,0.03,21,0.05,<5,0.9,<10,316,0.03,8,<10,6.8,14,20.0,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01414,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,0.75,0.75,0.75,,,,,,,,,,,<2,ICP40B,2,10,3.41,ICP40B,0.01,15,51,ICP40B,3,10000,799,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,7.40,ICP40B,0.01,15,<1,ICP40B,1,10000,10,ICP40B,1,10000,7,ICP40B,1,10000,5.2,ICP40B,0.5,10000,0.36,ICP40B,0.01,15,2.21,ICP40B,0.01,15,15.3,ICP40B,0.5,10000,26,ICP40B,1,10000,0.17,ICP40B,0.01,15,850,ICP40B,2,10000,13,ICP40B,1,10000,0.82,ICP40B,0.01,15,9,ICP40B,1,10000,0.03,ICP40B,0.01,15,21,ICP40B,2,10000,0.10,ICP40B,0.01,5,<5,ICP40B,5,10000,1.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,244,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,11,ICP40B,2,10000,<10,ICP40B,10,10000,11.5,ICP40B,0.5,10000,12,ICP40B,1,10000,31.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01414,0.75,0.75,-,-,-,-,-,-,-,-,-,-,<2,3.41,51,799,0.9,<5,7.40,<1,10,7,5.2,0.36,2.21,15.3,26,0.17,850,13,0.82,9,0.03,21,0.10,<5,1.8,<10,244,0.05,11,<10,11.5,12,31.8,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,*DUP-PAL01414,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,3.48,ICP40B,0.01,15,52,ICP40B,3,10000,838,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,7.54,ICP40B,0.01,15,<1,ICP40B,1,10000,10,ICP40B,1,10000,7,ICP40B,1,10000,4.8,ICP40B,0.5,10000,0.35,ICP40B,0.01,15,2.29,ICP40B,0.01,15,14.4,ICP40B,0.5,10000,27,ICP40B,1,10000,0.17,ICP40B,0.01,15,864,ICP40B,2,10000,14,ICP40B,1,10000,0.83,ICP40B,0.01,15,9,ICP40B,1,10000,0.03,ICP40B,0.01,15,19,ICP40B,2,10000,0.10,ICP40B,0.01,5,<5,ICP40B,5,10000,1.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,251,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,11,ICP40B,2,10000,<10,ICP40B,10,10000,11.7,ICP40B,0.5,10000,12,ICP40B,1,10000,32.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,*DUP-PAL01414,0.00,0.00,-,-,-,-,-,-,-,-,-,-,<2,3.48,52,838,1.0,<5,7.54,<1,10,7,4.8,0.35,2.29,14.4,27,0.17,864,14,0.83,9,0.03,19,0.10,<5,1.8,<10,251,0.05,11,<10,11.7,12,32.1,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01415,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,1.00,1.00,1.00,,,,,,,,,,,<2,ICP40B,2,10,3.83,ICP40B,0.01,15,3,ICP40B,3,10000,534,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,5.25,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,9,ICP40B,1,10000,2.3,ICP40B,0.5,10000,0.67,ICP40B,0.01,15,2.34,ICP40B,0.01,15,9.5,ICP40B,0.5,10000,23,ICP40B,1,10000,0.20,ICP40B,0.01,15,958,ICP40B,2,10000,<1,ICP40B,1,10000,0.99,ICP40B,0.01,15,8,ICP40B,1,10000,0.04,ICP40B,0.01,15,21,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,1.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,145,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,14,ICP40B,2,10000,<10,ICP40B,10,10000,10.9,ICP40B,0.5,10000,12,ICP40B,1,10000,30.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01415,1.00,1.00,-,-,-,-,-,-,-,-,-,-,<2,3.83,3,534,0.8,<5,5.25,<1,2,9,2.3,0.67,2.34,9.5,23,0.20,958,<1,0.99,8,0.04,21,0.02,<5,1.9,<10,145,0.06,14,<10,10.9,12,30.7,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01416,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,1.06,1.06,1.06,,,,,,,,,,,<2,ICP40B,2,10,4.22,ICP40B,0.01,15,3,ICP40B,3,10000,482,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,4.87,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,10,ICP40B,1,10000,3.7,ICP40B,0.5,10000,0.62,ICP40B,0.01,15,2.47,ICP40B,0.01,15,11.6,ICP40B,0.5,10000,26,ICP40B,1,10000,0.25,ICP40B,0.01,15,1027,ICP40B,2,10000,<1,ICP40B,1,10000,1.09,ICP40B,0.01,15,9,ICP40B,1,10000,0.05,ICP40B,0.01,15,20,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,2.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,145,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,15,ICP40B,2,10000,<10,ICP40B,10,10000,14.0,ICP40B,0.5,10000,14,ICP40B,1,10000,33.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01416,1.06,1.06,-,-,-,-,-,-,-,-,-,-,<2,4.22,3,482,1.0,<5,4.87,<1,2,10,3.7,0.62,2.47,11.6,26,0.25,1027,<1,1.09,9,0.05,20,0.01,<5,2.5,<10,145,0.07,15,<10,14.0,14,33.8,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01417,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,1.03,1.03,1.03,,,,,,,,,,,<2,ICP40B,2,10,3.97,ICP40B,0.01,15,<3,ICP40B,3,10000,732,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.55,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,15,ICP40B,1,10000,4.3,ICP40B,0.5,10000,1.06,ICP40B,0.01,15,2.33,ICP40B,0.01,15,8.9,ICP40B,0.5,10000,28,ICP40B,1,10000,0.49,ICP40B,0.01,15,756,ICP40B,2,10000,1,ICP40B,1,10000,1.12,ICP40B,0.01,15,11,ICP40B,1,10000,0.05,ICP40B,0.01,15,24,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,1.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,152,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,14,ICP40B,2,10000,<10,ICP40B,10,10000,10.5,ICP40B,0.5,10000,19,ICP40B,1,10000,31.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01417,1.03,1.03,-,-,-,-,-,-,-,-,-,-,<2,3.97,<3,732,0.9,<5,2.55,<1,4,15,4.3,1.06,2.33,8.9,28,0.49,756,1,1.12,11,0.05,24,0.02,<5,1.9,<10,152,0.06,14,<10,10.5,19,31.5,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01418,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,1.18,1.18,1.18,,,,,,,,,,,<2,ICP40B,2,10,3.99,ICP40B,0.01,15,5,ICP40B,3,10000,438,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,5.14,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,13,ICP40B,1,10000,4.2,ICP40B,0.5,10000,0.71,ICP40B,0.01,15,2.26,ICP40B,0.01,15,11.5,ICP40B,0.5,10000,25,ICP40B,1,10000,0.29,ICP40B,0.01,15,790,ICP40B,2,10000,<1,ICP40B,1,10000,1.07,ICP40B,0.01,15,7,ICP40B,1,10000,0.05,ICP40B,0.01,15,20,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,2.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,138,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,17,ICP40B,2,10000,<10,ICP40B,10,10000,12.8,ICP40B,0.5,10000,12,ICP40B,1,10000,33.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01418,1.18,1.18,-,-,-,-,-,-,-,-,-,-,<2,3.99,5,438,1.0,<5,5.14,<1,2,13,4.2,0.71,2.26,11.5,25,0.29,790,<1,1.07,7,0.05,20,0.01,<5,2.3,<10,138,0.07,17,<10,12.8,12,33.1,-,-,-
