PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500]
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01263,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,2.01,2.01,2.01,,,,,,,,,,,<2,ICP40B,2,10,0.47,ICP40B,0.01,15,<3,ICP40B,3,10000,30,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,4,ICP40B,1,10000,1.7,ICP40B,0.5,10000,0.44,ICP40B,0.01,15,0.14,ICP40B,0.01,15,3.5,ICP40B,0.5,10000,5,ICP40B,1,10000,10.4,ICP40B,0.01,15,606,ICP40B,2,10000,<1,ICP40B,1,10000,0.03,ICP40B,0.01,15,4,ICP40B,1,10000,<0.01,ICP40B,0.01,15,4,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,31.5,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,2.8,ICP40B,0.5,10000,38,ICP40B,1,10000,9.8,ICP40B,0.5,10000,,AAS42S,5,500,PAL01263,2.01,2.01,-,-,-,-,-,-,-,-,-,-,<2,0.47,<3,30,<0.5,<5,>15,<1,<1,4,1.7,0.44,0.14,3.5,5,10.4,606,<1,0.03,4,<0.01,4,0.03,<5,<0.5,<10,31.5,<0.01,<2,<10,2.8,38,9.8,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01264,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,0.42,0.42,0.42,,,,,,,,,,,3,ICP40B,2,10,3.29,ICP40B,0.01,15,4624,ICP40B,3,10000,833,ICP40B,1,10000,1.1,ICP40B,0.5,2500,<5,ICP40B,5,10000,11.4,ICP40B,0.01,15,<1,ICP40B,1,10000,1352,ICP40B,1,10000,87,ICP40B,1,10000,861,ICP40B,0.5,10000,2.79,ICP40B,0.01,15,1.44,ICP40B,0.01,15,29.7,ICP40B,0.5,10000,30,ICP40B,1,10000,0.70,ICP40B,0.01,15,1394,ICP40B,2,10000,128,ICP40B,1,10000,0.09,ICP40B,0.01,15,1251,ICP40B,1,10000,0.04,ICP40B,0.01,15,55,ICP40B,2,10000,2.23,ICP40B,0.01,5,29,ICP40B,5,10000,5.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,357,ICP40B,0.5,5000,0.14,ICP40B,0.01,15,505,ICP40B,2,10000,<10,ICP40B,10,10000,10.6,ICP40B,0.5,10000,29,ICP40B,1,10000,44.9,ICP40B,0.5,10000,,AAS42S,5,500,PAL01264,0.42,0.42,-,-,-,-,-,-,-,-,-,-,3,3.29,4624,833,1.1,<5,11.4,<1,1352,87,861,2.79,1.44,29.7,30,0.70,1394,128,0.09,1251,0.04,55,2.23,29,5.3,<10,357,0.14,505,<10,10.6,29,44.9,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01265,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,0.00,0.00,0.00,,,,,,,,,,,3,ICP40B,2,10,3.45,ICP40B,0.01,15,4714,ICP40B,3,10000,891,ICP40B,1,10000,1.2,ICP40B,0.5,2500,<5,ICP40B,5,10000,11.9,ICP40B,0.01,15,<1,ICP40B,1,10000,1412,ICP40B,1,10000,87,ICP40B,1,10000,883,ICP40B,0.5,10000,2.85,ICP40B,0.01,15,1.48,ICP40B,0.01,15,30.7,ICP40B,0.5,10000,30,ICP40B,1,10000,0.72,ICP40B,0.01,15,1390,ICP40B,2,10000,126,ICP40B,1,10000,0.11,ICP40B,0.01,15,1257,ICP40B,1,10000,0.04,ICP40B,0.01,15,55,ICP40B,2,10000,2.29,ICP40B,0.01,5,30,ICP40B,5,10000,5.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,353,ICP40B,0.5,5000,0.14,ICP40B,0.01,15,503,ICP40B,2,10000,<10,ICP40B,10,10000,11.0,ICP40B,0.5,10000,31,ICP40B,1,10000,44.4,ICP40B,0.5,10000,,AAS42S,5,500,PAL01265,0.00,0.00,-,-,-,-,-,-,-,-,-,-,3,3.45,4714,891,1.2,<5,11.9,<1,1412,87,883,2.85,1.48,30.7,30,0.72,1390,126,0.11,1257,0.04,55,2.29,30,5.5,<10,353,0.14,503,<10,11.0,31,44.4,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01266,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,1.55,1.55,1.55,500.0,76.20,23.80,381.0,119.0,20.0,85.00,15.00,17.0,3.0,<2,ICP40B,2,10,1.55,ICP40B,0.01,15,402,ICP40B,3,10000,1991,ICP40B,1,10000,1.2,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,110,ICP40B,1,10000,27,ICP40B,1,10000,996,ICP40B,0.5,10000,3.24,ICP40B,0.01,15,0.67,ICP40B,0.01,15,10.0,ICP40B,0.5,10000,15,ICP40B,1,10000,2.61,ICP40B,0.01,15,4426,ICP40B,2,10000,9,ICP40B,1,10000,0.13,ICP40B,0.01,15,113,ICP40B,1,10000,0.02,ICP40B,0.01,15,11,ICP40B,2,10000,0.81,ICP40B,0.01,5,13,ICP40B,5,10000,6.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,2053,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,52,ICP40B,2,10000,<10,ICP40B,10,10000,21.8,ICP40B,0.5,10000,22,ICP40B,1,10000,20.2,ICP40B,0.5,10000,,AAS42S,5,500,PAL01266,1.55,1.55,500.0,76.20,23.80,381.0,119.0,20.0,85.00,15.00,17.0,3.0,<2,1.55,402,1991,1.2,<5,>15,<1,110,27,996,3.24,0.67,10.0,15,2.61,4426,9,0.13,113,0.02,11,0.81,13,6.8,<10,2053,0.06,52,<10,21.8,22,20.2,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01267,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,-,,,,,,,,,,,,,>10,ICP40B,2,10,1.18,ICP40B,0.01,15,430,ICP40B,3,10000,5226,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,22,ICP40B,5,10000,10.4,ICP40B,0.01,15,4,ICP40B,1,10000,59,ICP40B,1,10000,1232,ICP40B,1,10000,3069,ICP40B,0.5,10000,4.68,ICP40B,0.01,15,0.43,ICP40B,0.01,15,4.2,ICP40B,0.5,10000,21,ICP40B,1,10000,6.23,ICP40B,0.01,15,1294,ICP40B,2,10000,<1,ICP40B,1,10000,0.04,ICP40B,0.01,15,863,ICP40B,1,10000,0.01,ICP40B,0.01,15,17,ICP40B,2,10000,0.18,ICP40B,0.01,5,835,ICP40B,5,10000,10.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,615,ICP40B,0.5,5000,0.15,ICP40B,0.01,15,69,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,346,ICP40B,1,10000,12.3,ICP40B,0.5,10000,19,AAS42S,5,500,PAL01267,-,-,-,-,-,-,-,-,-,-,-,-,>10,1.18,430,5226,<0.5,22,10.4,4,59,1232,3069,4.68,0.43,4.2,21,6.23,1294,<1,0.04,863,0.01,17,0.18,835,10.9,<10,615,0.15,69,<10,<0.5,346,12.3,19
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01268,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,2.11,2.11,2.11,,,,,,,,,,,<2,ICP40B,2,10,1.30,ICP40B,0.01,15,231,ICP40B,3,10000,248,ICP40B,1,10000,1.4,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,59,ICP40B,1,10000,17,ICP40B,1,10000,282,ICP40B,0.5,10000,2.72,ICP40B,0.01,15,0.57,ICP40B,0.01,15,9.0,ICP40B,0.5,10000,14,ICP40B,1,10000,4.23,ICP40B,0.01,15,3141,ICP40B,2,10000,<1,ICP40B,1,10000,0.11,ICP40B,0.01,15,51,ICP40B,1,10000,0.02,ICP40B,0.01,15,6,ICP40B,2,10000,1.02,ICP40B,0.01,5,19,ICP40B,5,10000,4.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,198,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,21,ICP40B,2,10000,<10,ICP40B,10,10000,17.4,ICP40B,0.5,10000,35,ICP40B,1,10000,19.9,ICP40B,0.5,10000,,AAS42S,5,500,PAL01268,2.11,2.11,-,-,-,-,-,-,-,-,-,-,<2,1.30,231,248,1.4,<5,>15,<1,59,17,282,2.72,0.57,9.0,14,4.23,3141,<1,0.11,51,0.02,6,1.02,19,4.2,<10,198,0.05,21,<10,17.4,35,19.9,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01269,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,2.08,2.08,2.08,,,,,,,,,,,<2,ICP40B,2,10,1.41,ICP40B,0.01,15,273,ICP40B,3,10000,122,ICP40B,1,10000,1.2,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,61,ICP40B,1,10000,18,ICP40B,1,10000,423,ICP40B,0.5,10000,2.25,ICP40B,0.01,15,0.63,ICP40B,0.01,15,10.8,ICP40B,0.5,10000,15,ICP40B,1,10000,3.40,ICP40B,0.01,15,3594,ICP40B,2,10000,1,ICP40B,1,10000,0.10,ICP40B,0.01,15,46,ICP40B,1,10000,0.02,ICP40B,0.01,15,6,ICP40B,2,10000,1.17,ICP40B,0.01,5,22,ICP40B,5,10000,3.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,217,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,19,ICP40B,2,10000,<10,ICP40B,10,10000,16.4,ICP40B,0.5,10000,51,ICP40B,1,10000,21.6,ICP40B,0.5,10000,,AAS42S,5,500,PAL01269,2.08,2.08,-,-,-,-,-,-,-,-,-,-,<2,1.41,273,122,1.2,<5,>15,<1,61,18,423,2.25,0.63,10.8,15,3.40,3594,1,0.10,46,0.02,6,1.17,22,3.6,<10,217,0.06,19,<10,16.4,51,21.6,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01270,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,1.45,1.45,1.45,,,,,,,,,,,<2,ICP40B,2,10,7.91,ICP40B,0.01,15,92,ICP40B,3,10000,180,ICP40B,1,10000,4.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,10.5,ICP40B,0.01,15,<1,ICP40B,1,10000,21,ICP40B,1,10000,49,ICP40B,1,10000,488,ICP40B,0.5,10000,2.14,ICP40B,0.01,15,3.55,ICP40B,0.01,15,32.4,ICP40B,0.5,10000,59,ICP40B,1,10000,1.42,ICP40B,0.01,15,2015,ICP40B,2,10000,1,ICP40B,1,10000,0.16,ICP40B,0.01,15,34,ICP40B,1,10000,0.06,ICP40B,0.01,15,11,ICP40B,2,10000,0.27,ICP40B,0.01,5,11,ICP40B,5,10000,12.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,245,ICP40B,0.5,5000,0.30,ICP40B,0.01,15,84,ICP40B,2,10000,<10,ICP40B,10,10000,21.6,ICP40B,0.5,10000,42,ICP40B,1,10000,81.2,ICP40B,0.5,10000,,AAS42S,5,500,PAL01270,1.45,1.45,-,-,-,-,-,-,-,-,-,-,<2,7.91,92,180,4.5,<5,10.5,<1,21,49,488,2.14,3.55,32.4,59,1.42,2015,1,0.16,34,0.06,11,0.27,11,12.0,<10,245,0.30,84,<10,21.6,42,81.2,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01271,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,3.21,3.21,3.21,,,,,,,,,,,<2,ICP40B,2,10,2.09,ICP40B,0.01,15,6,ICP40B,3,10000,2010,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,6.63,ICP40B,0.01,15,<1,ICP40B,1,10000,8,ICP40B,1,10000,11,ICP40B,1,10000,38.1,ICP40B,0.5,10000,3.82,ICP40B,0.01,15,0.67,ICP40B,0.01,15,9.8,ICP40B,0.5,10000,249,ICP40B,1,10000,2.08,ICP40B,0.01,15,3663,ICP40B,2,10000,<1,ICP40B,1,10000,0.11,ICP40B,0.01,15,25,ICP40B,1,10000,0.02,ICP40B,0.01,15,6,ICP40B,2,10000,0.11,ICP40B,0.01,5,<5,ICP40B,5,10000,9.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,256,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,16,ICP40B,2,10000,<10,ICP40B,10,10000,26.6,ICP40B,0.5,10000,16,ICP40B,1,10000,21.1,ICP40B,0.5,10000,,AAS42S,5,500,PAL01271,3.21,3.21,-,-,-,-,-,-,-,-,-,-,<2,2.09,6,2010,0.9,<5,6.63,<1,8,11,38.1,3.82,0.67,9.8,249,2.08,3663,<1,0.11,25,0.02,6,0.11,<5,9.4,<10,256,0.03,16,<10,26.6,16,21.1,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01272,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,1.37,1.37,1.37,,,,,,,,,,,<2,ICP40B,2,10,1.81,ICP40B,0.01,15,4,ICP40B,3,10000,1357,ICP40B,1,10000,1.2,ICP40B,0.5,2500,<5,ICP40B,5,10000,8.04,ICP40B,0.01,15,<1,ICP40B,1,10000,11,ICP40B,1,10000,13,ICP40B,1,10000,5.9,ICP40B,0.5,10000,4.45,ICP40B,0.01,15,0.66,ICP40B,0.01,15,8.9,ICP40B,0.5,10000,164,ICP40B,1,10000,1.88,ICP40B,0.01,15,3284,ICP40B,2,10000,<1,ICP40B,1,10000,0.10,ICP40B,0.01,15,36,ICP40B,1,10000,0.01,ICP40B,0.01,15,7,ICP40B,2,10000,2.13,ICP40B,0.01,5,<5,ICP40B,5,10000,5.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,221,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,17,ICP40B,2,10000,<10,ICP40B,10,10000,24.7,ICP40B,0.5,10000,27,ICP40B,1,10000,17.0,ICP40B,0.5,10000,,AAS42S,5,500,PAL01272,1.37,1.37,-,-,-,-,-,-,-,-,-,-,<2,1.81,4,1357,1.2,<5,8.04,<1,11,13,5.9,4.45,0.66,8.9,164,1.88,3284,<1,0.10,36,0.01,7,2.13,<5,5.8,<10,221,0.03,17,<10,24.7,27,17.0,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01273,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,1.52,1.52,1.52,,,,,,,,,,,<2,ICP40B,2,10,1.11,ICP40B,0.01,15,<3,ICP40B,3,10000,816,ICP40B,1,10000,11.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,5.94,ICP40B,0.01,15,1,ICP40B,1,10000,53,ICP40B,1,10000,19,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,14.8,ICP40B,0.01,15,0.44,ICP40B,0.01,15,7.0,ICP40B,0.5,10000,46,ICP40B,1,10000,2.04,ICP40B,0.01,15,5045,ICP40B,2,10000,<1,ICP40B,1,10000,0.14,ICP40B,0.01,15,191,ICP40B,1,10000,0.02,ICP40B,0.01,15,13,ICP40B,2,10000,1.55,ICP40B,0.01,5,<5,ICP40B,5,10000,4.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,168,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,26,ICP40B,2,10000,<10,ICP40B,10,10000,26.4,ICP40B,0.5,10000,280,ICP40B,1,10000,58.9,ICP40B,0.5,10000,,AAS42S,5,500,PAL01273,1.52,1.52,-,-,-,-,-,-,-,-,-,-,<2,1.11,<3,816,11.7,<5,5.94,1,53,19,<0.5,14.8,0.44,7.0,46,2.04,5045,<1,0.14,191,0.02,13,1.55,<5,4.9,<10,168,0.03,26,<10,26.4,280,58.9,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01274,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,1.15,1.15,1.15,,,,,,,,,,,<2,ICP40B,2,10,1.78,ICP40B,0.01,15,4,ICP40B,3,10000,3115,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,6.37,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,29,ICP40B,1,10000,2.4,ICP40B,0.5,10000,1.51,ICP40B,0.01,15,0.73,ICP40B,0.01,15,16.0,ICP40B,0.5,10000,26,ICP40B,1,10000,1.95,ICP40B,0.01,15,1216,ICP40B,2,10000,1,ICP40B,1,10000,0.16,ICP40B,0.01,15,19,ICP40B,1,10000,0.04,ICP40B,0.01,15,4,ICP40B,2,10000,1.69,ICP40B,0.01,5,<5,ICP40B,5,10000,3.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,533,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,24,ICP40B,2,10000,<10,ICP40B,10,10000,15.9,ICP40B,0.5,10000,9,ICP40B,1,10000,31.4,ICP40B,0.5,10000,,AAS42S,5,500,PAL01274,1.15,1.15,-,-,-,-,-,-,-,-,-,-,<2,1.78,4,3115,0.9,<5,6.37,<1,2,29,2.4,1.51,0.73,16.0,26,1.95,1216,1,0.16,19,0.04,4,1.69,<5,3.0,<10,533,0.07,24,<10,15.9,9,31.4,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01275,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,1.45,1.45,1.45,,,,,,,,,,,<2,ICP40B,2,10,2.08,ICP40B,0.01,15,<3,ICP40B,3,10000,1196,ICP40B,1,10000,3.2,ICP40B,0.5,2500,<5,ICP40B,5,10000,5.91,ICP40B,0.01,15,<1,ICP40B,1,10000,16,ICP40B,1,10000,33,ICP40B,1,10000,1.4,ICP40B,0.5,10000,5.84,ICP40B,0.01,15,0.76,ICP40B,0.01,15,11.0,ICP40B,0.5,10000,30,ICP40B,1,10000,2.17,ICP40B,0.01,15,2320,ICP40B,2,10000,<1,ICP40B,1,10000,0.18,ICP40B,0.01,15,71,ICP40B,1,10000,0.04,ICP40B,0.01,15,6,ICP40B,2,10000,0.96,ICP40B,0.01,5,<5,ICP40B,5,10000,5.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,214,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,30,ICP40B,2,10000,<10,ICP40B,10,10000,22.1,ICP40B,0.5,10000,68,ICP40B,1,10000,44.5,ICP40B,0.5,10000,,AAS42S,5,500,PAL01275,1.45,1.45,-,-,-,-,-,-,-,-,-,-,<2,2.08,<3,1196,3.2,<5,5.91,<1,16,33,1.4,5.84,0.76,11.0,30,2.17,2320,<1,0.18,71,0.04,6,0.96,<5,5.2,<10,214,0.07,30,<10,22.1,68,44.5,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01276,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,1.52,1.52,1.52,,,,,,,,,,,<2,ICP40B,2,10,4.30,ICP40B,0.01,15,18,ICP40B,3,10000,452,ICP40B,1,10000,2.1,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.06,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,41,ICP40B,1,10000,2.9,ICP40B,0.5,10000,4.33,ICP40B,0.01,15,1.93,ICP40B,0.01,15,19.9,ICP40B,0.5,10000,35,ICP40B,1,10000,1.48,ICP40B,0.01,15,1154,ICP40B,2,10000,<1,ICP40B,1,10000,0.14,ICP40B,0.01,15,35,ICP40B,1,10000,0.03,ICP40B,0.01,15,7,ICP40B,2,10000,0.18,ICP40B,0.01,5,<5,ICP40B,5,10000,7.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,156,ICP40B,0.5,5000,0.17,ICP40B,0.01,15,64,ICP40B,2,10000,<10,ICP40B,10,10000,14.3,ICP40B,0.5,10000,32,ICP40B,1,10000,59.3,ICP40B,0.5,10000,,AAS42S,5,500,PAL01276,1.52,1.52,-,-,-,-,-,-,-,-,-,-,<2,4.30,18,452,2.1,<5,3.06,<1,7,41,2.9,4.33,1.93,19.9,35,1.48,1154,<1,0.14,35,0.03,7,0.18,<5,7.5,<10,156,0.17,64,<10,14.3,32,59.3,-
