PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500]
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,PAL02974,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,3.19,3.19,3.19,,,,,,,,,,,<2,ICP40B,2,10,0.06,ICP40B,0.01,15,<3,ICP40B,3,10000,14,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,2.3,ICP40B,0.5,10000,0.02,ICP40B,0.01,15,0.02,ICP40B,0.01,15,0.7,ICP40B,0.5,10000,12,ICP40B,1,10000,0.27,ICP40B,0.01,15,7,ICP40B,2,10000,<1,ICP40B,1,10000,0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,4,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,3580,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,3,ICP40B,1,10000,0.7,ICP40B,0.5,10000,,AAS42S,5,500,PAL02974,3.19,3.19,-,-,-,-,-,-,-,-,-,-,<2,0.06,<3,14,<0.5,<5,>15,<1,<1,<1,2.3,0.02,0.02,0.7,12,0.27,7,<1,0.01,<1,<0.01,4,>5,<5,<0.5,<10,3580,<0.01,<2,<10,<0.5,3,0.7,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,PAL02975,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,2.88,2.88,2.88,,,,,,,,,,,<2,ICP40B,2,10,0.08,ICP40B,0.01,15,<3,ICP40B,3,10000,7,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,1.1,ICP40B,0.5,10000,0.01,ICP40B,0.01,15,0.01,ICP40B,0.01,15,1.2,ICP40B,0.5,10000,14,ICP40B,1,10000,0.21,ICP40B,0.01,15,5,ICP40B,2,10000,<1,ICP40B,1,10000,0.02,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1311,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,2,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,PAL02975,2.88,2.88,-,-,-,-,-,-,-,-,-,-,<2,0.08,<3,7,<0.5,<5,>15,<1,<1,<1,1.1,0.01,0.01,1.2,14,0.21,5,<1,0.02,<1,<0.01,<2,>5,<5,<0.5,<10,1311,<0.01,<2,<10,<0.5,2,<0.5,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,PAL02976,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,3.82,3.82,3.82,,,,,,,,,,,<2,ICP40B,2,10,0.05,ICP40B,0.01,15,<3,ICP40B,3,10000,8,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,4.1,ICP40B,0.5,10000,0.02,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,0.8,ICP40B,0.5,10000,12,ICP40B,1,10000,0.17,ICP40B,0.01,15,6,ICP40B,2,10000,<1,ICP40B,1,10000,0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,3,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,3381,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,2,ICP40B,1,10000,0.7,ICP40B,0.5,10000,,AAS42S,5,500,PAL02976,3.82,3.82,-,-,-,-,-,-,-,-,-,-,<2,0.05,<3,8,<0.5,<5,>15,<1,<1,<1,4.1,0.02,<0.01,0.8,12,0.17,6,<1,0.01,<1,<0.01,3,>5,<5,<0.5,<10,3381,<0.01,<2,<10,<0.5,2,0.7,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,PAL02977,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,-,,,,,,,,,,,,,>10,ICP40B,2,10,1.20,ICP40B,0.01,15,465,ICP40B,3,10000,5453,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,24,ICP40B,5,10000,10.5,ICP40B,0.01,15,3,ICP40B,1,10000,60,ICP40B,1,10000,1240,ICP40B,1,10000,3384,ICP40B,0.5,10000,4.86,ICP40B,0.01,15,0.44,ICP40B,0.01,15,4.1,ICP40B,0.5,10000,22,ICP40B,1,10000,6.54,ICP40B,0.01,15,1237,ICP40B,2,10000,<1,ICP40B,1,10000,0.04,ICP40B,0.01,15,864,ICP40B,1,10000,0.01,ICP40B,0.01,15,17,ICP40B,2,10000,0.17,ICP40B,0.01,5,895,ICP40B,5,10000,10.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,617,ICP40B,0.5,5000,0.16,ICP40B,0.01,15,66,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,364,ICP40B,1,10000,12.3,ICP40B,0.5,10000,19,AAS42S,5,500,PAL02977,-,-,-,-,-,-,-,-,-,-,-,-,>10,1.20,465,5453,<0.5,24,10.5,3,60,1240,3384,4.86,0.44,4.1,22,6.54,1237,<1,0.04,864,0.01,17,0.17,895,10.7,<10,617,0.16,66,<10,<0.5,364,12.3,19
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,PAL02978,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,2.01,2.01,2.01,,,,,,,,,,,<2,ICP40B,2,10,0.04,ICP40B,0.01,15,<3,ICP40B,3,10000,20,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,1,ICP40B,1,10000,1.9,ICP40B,0.5,10000,0.03,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,0.6,ICP40B,0.5,10000,9,ICP40B,1,10000,0.18,ICP40B,0.01,15,7,ICP40B,2,10000,<1,ICP40B,1,10000,0.01,ICP40B,0.01,15,1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,>5000,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,1,ICP40B,1,10000,1.3,ICP40B,0.5,10000,,AAS42S,5,500,PAL02978,2.01,2.01,-,-,-,-,-,-,-,-,-,-,<2,0.04,<3,20,<0.5,<5,>15,<1,<1,1,1.9,0.03,<0.01,0.6,9,0.18,7,<1,0.01,1,<0.01,<2,>5,<5,<0.5,<10,>5000,<0.01,<2,<10,<0.5,1,1.3,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,PAL02979,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,4.11,4.11,4.11,500.0,,,378.0,,NVL,,,NVL,,<2,ICP40B,2,10,0.05,ICP40B,0.01,15,<3,ICP40B,3,10000,2,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,1.5,ICP40B,0.5,10000,0.01,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,0.7,ICP40B,0.5,10000,13,ICP40B,1,10000,0.24,ICP40B,0.01,15,6,ICP40B,2,10000,<1,ICP40B,1,10000,0.03,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,3,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1443,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,2,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,PAL02979,4.11,4.11,500.0,-,-,378.0,-,NVL,-,-,NVL,-,<2,0.05,<3,2,<0.5,<5,>15,<1,<1,<1,1.5,0.01,<0.01,0.7,13,0.24,6,<1,0.03,<1,<0.01,3,>5,<5,<0.5,<10,1443,<0.01,<2,<10,<0.5,2,<0.5,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,PAL02980,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,5.15,5.15,5.15,,,,,,,,,,,<2,ICP40B,2,10,0.08,ICP40B,0.01,15,<3,ICP40B,3,10000,6,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,4.2,ICP40B,0.5,10000,0.03,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,1.1,ICP40B,0.5,10000,16,ICP40B,1,10000,0.28,ICP40B,0.01,15,6,ICP40B,2,10000,<1,ICP40B,1,10000,0.02,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1976,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,2,ICP40B,1,10000,0.9,ICP40B,0.5,10000,,AAS42S,5,500,PAL02980,5.15,5.15,-,-,-,-,-,-,-,-,-,-,<2,0.08,<3,6,<0.5,<5,>15,<1,<1,<1,4.2,0.03,<0.01,1.1,16,0.28,6,<1,0.02,<1,<0.01,<2,>5,<5,<0.5,<10,1976,<0.01,<2,<10,<0.5,2,0.9,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,PAL02981,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,4.31,4.31,4.31,,,,,,,,,,,<2,ICP40B,2,10,0.04,ICP40B,0.01,15,<3,ICP40B,3,10000,5,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,1,ICP40B,1,10000,2.3,ICP40B,0.5,10000,0.01,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,0.8,ICP40B,0.5,10000,16,ICP40B,1,10000,0.47,ICP40B,0.01,15,6,ICP40B,2,10000,<1,ICP40B,1,10000,0.02,ICP40B,0.01,15,1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,2220,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,3,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,PAL02981,4.31,4.31,-,-,-,-,-,-,-,-,-,-,<2,0.04,<3,5,<0.5,<5,>15,<1,<1,1,2.3,0.01,<0.01,0.8,16,0.47,6,<1,0.02,1,<0.01,<2,>5,<5,<0.5,<10,2220,<0.01,<2,<10,<0.5,3,<0.5,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,PAL02982,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,4.57,4.57,4.57,,,,,,,,,,,<2,ICP40B,2,10,0.18,ICP40B,0.01,15,<3,ICP40B,3,10000,19,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,2.1,ICP40B,0.5,10000,0.03,ICP40B,0.01,15,0.02,ICP40B,0.01,15,1.3,ICP40B,0.5,10000,9,ICP40B,1,10000,0.26,ICP40B,0.01,15,15,ICP40B,2,10000,<1,ICP40B,1,10000,0.03,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,2387,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,4,ICP40B,1,10000,1.7,ICP40B,0.5,10000,,AAS42S,5,500,PAL02982,4.57,4.57,-,-,-,-,-,-,-,-,-,-,<2,0.18,<3,19,<0.5,<5,>15,<1,<1,<1,2.1,0.03,0.02,1.3,9,0.26,15,<1,0.03,<1,<0.01,<2,>5,<5,<0.5,<10,2387,<0.01,<2,<10,<0.5,4,1.7,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,PAL02983,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,4.28,4.28,4.28,,,,,,,,,,,<2,ICP40B,2,10,0.08,ICP40B,0.01,15,<3,ICP40B,3,10000,12,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,1.4,ICP40B,0.5,10000,0.02,ICP40B,0.01,15,0.01,ICP40B,0.01,15,0.8,ICP40B,0.5,10000,8,ICP40B,1,10000,0.29,ICP40B,0.01,15,8,ICP40B,2,10000,<1,ICP40B,1,10000,0.04,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,2316,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,2,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,PAL02983,4.28,4.28,-,-,-,-,-,-,-,-,-,-,<2,0.08,<3,12,<0.5,<5,>15,<1,<1,<1,1.4,0.02,0.01,0.8,8,0.29,8,<1,0.04,<1,<0.01,<2,>5,<5,<0.5,<10,2316,<0.01,<2,<10,<0.5,2,<0.5,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,*DUP-PAL02983,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,0.08,ICP40B,0.01,15,<3,ICP40B,3,10000,13,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,1.3,ICP40B,0.5,10000,0.02,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,0.8,ICP40B,0.5,10000,8,ICP40B,1,10000,0.30,ICP40B,0.01,15,8,ICP40B,2,10000,<1,ICP40B,1,10000,0.05,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,2398,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,2,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,*DUP-PAL02983,0.00,0.00,-,-,-,-,-,-,-,-,-,-,<2,0.08,<3,13,<0.5,<5,>15,<1,<1,<1,1.3,0.02,<0.01,0.8,8,0.30,8,<1,0.05,<1,<0.01,<2,>5,<5,<0.5,<10,2398,<0.01,<2,<10,<0.5,2,<0.5,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,PAL02984,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,4.28,4.28,4.28,,,,,,,,,,,<2,ICP40B,2,10,0.06,ICP40B,0.01,15,<3,ICP40B,3,10000,10,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,1.6,ICP40B,0.5,10000,0.01,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,0.9,ICP40B,0.5,10000,12,ICP40B,1,10000,0.32,ICP40B,0.01,15,6,ICP40B,2,10000,<1,ICP40B,1,10000,0.04,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,3485,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,3,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,PAL02984,4.28,4.28,-,-,-,-,-,-,-,-,-,-,<2,0.06,<3,10,<0.5,<5,>15,<1,<1,<1,1.6,0.01,<0.01,0.9,12,0.32,6,<1,0.04,<1,<0.01,<2,>5,<5,<0.5,<10,3485,<0.01,<2,<10,<0.5,3,<0.5,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,PAL02985,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,4.45,4.45,4.45,,,,,,,,,,,<2,ICP40B,2,10,0.11,ICP40B,0.01,15,<3,ICP40B,3,10000,7,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,1.6,ICP40B,0.5,10000,0.02,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,1.0,ICP40B,0.5,10000,15,ICP40B,1,10000,0.56,ICP40B,0.01,15,10,ICP40B,2,10000,<1,ICP40B,1,10000,0.04,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1656,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,PAL02985,4.45,4.45,-,-,-,-,-,-,-,-,-,-,<2,0.11,<3,7,<0.5,<5,>15,<1,<1,<1,1.6,0.02,<0.01,1.0,15,0.56,10,<1,0.04,<1,<0.01,<2,>5,<5,<0.5,<10,1656,<0.01,<2,<10,<0.5,<1,<0.5,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,PAL02986,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,0.12,ICP40B,0.01,15,<3,ICP40B,3,10000,8,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,1.1,ICP40B,0.5,10000,0.02,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,1.1,ICP40B,0.5,10000,14,ICP40B,1,10000,0.56,ICP40B,0.01,15,10,ICP40B,2,10000,<1,ICP40B,1,10000,0.03,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1610,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,PAL02986,0.00,0.00,-,-,-,-,-,-,-,-,-,-,<2,0.12,<3,8,<0.5,<5,>15,<1,<1,<1,1.1,0.02,<0.01,1.1,14,0.56,10,<1,0.03,<1,<0.01,<2,>5,<5,<0.5,<10,1610,<0.01,<2,<10,<0.5,<1,<0.5,-
