PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,Pb_pct,Pb_pct_GMD,Pb_pct_LDD,Pb_pct_UDD,Zn_pct,Zn_pct_GMD,Zn_pct_LDD,Zn_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50],Pb_pct[AAS42S|LDL:0.002|UDL:2.5],Zn_pct[AAS42S|LDL:0.001|UDL:5]
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00329,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,1.03,1.03,1.03,,,,,,,,,,,<2,ICP40B,2,10,3.42,ICP40B,0.01,15,23,ICP40B,3,10000,216,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.59,ICP40B,0.01,15,<1,ICP40B,1,10000,8,ICP40B,1,10000,14,ICP40B,1,10000,1530,ICP40B,0.5,10000,1.02,ICP40B,0.01,15,1.57,ICP40B,0.01,15,7.8,ICP40B,0.5,10000,159,ICP40B,1,10000,0.64,ICP40B,0.01,15,1599,ICP40B,2,10000,<1,ICP40B,1,10000,0.84,ICP40B,0.01,15,7,ICP40B,1,10000,0.03,ICP40B,0.01,15,8,ICP40B,2,10000,0.38,ICP40B,0.01,5,<5,ICP40B,5,10000,2.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,104,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,11,ICP40B,2,10000,<10,ICP40B,10,10000,5.2,ICP40B,0.5,10000,17,ICP40B,1,10000,32.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00329,1.03,1.03,-,-,-,-,-,-,-,-,-,-,<2,3.42,23,216,1.0,<5,1.59,<1,8,14,1530,1.02,1.57,7.8,159,0.64,1599,<1,0.84,7,0.03,8,0.38,<5,2.0,<10,104,0.06,11,<10,5.2,17,32.3,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00330,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,1.05,1.05,1.05,,,,,,,,,,,<2,ICP40B,2,10,3.37,ICP40B,0.01,15,23,ICP40B,3,10000,235,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.30,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,12,ICP40B,1,10000,1477,ICP40B,0.5,10000,0.83,ICP40B,0.01,15,1.61,ICP40B,0.01,15,7.7,ICP40B,0.5,10000,131,ICP40B,1,10000,0.58,ICP40B,0.01,15,1289,ICP40B,2,10000,<1,ICP40B,1,10000,0.85,ICP40B,0.01,15,6,ICP40B,1,10000,0.03,ICP40B,0.01,15,9,ICP40B,2,10000,0.26,ICP40B,0.01,5,<5,ICP40B,5,10000,2.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,77.3,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,5.1,ICP40B,0.5,10000,17,ICP40B,1,10000,30.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00330,1.05,1.05,-,-,-,-,-,-,-,-,-,-,<2,3.37,23,235,0.9,<5,1.30,<1,7,12,1477,0.83,1.61,7.7,131,0.58,1289,<1,0.85,6,0.03,9,0.26,<5,2.0,<10,77.3,0.06,12,<10,5.1,17,30.2,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00331,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,2.03,2.03,2.03,,,,,,,,,,,<2,ICP40B,2,10,3.19,ICP40B,0.01,15,25,ICP40B,3,10000,247,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.28,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,10,ICP40B,1,10000,1047,ICP40B,0.5,10000,0.80,ICP40B,0.01,15,1.61,ICP40B,0.01,15,5.2,ICP40B,0.5,10000,79,ICP40B,1,10000,0.32,ICP40B,0.01,15,552,ICP40B,2,10000,1,ICP40B,1,10000,0.81,ICP40B,0.01,15,6,ICP40B,1,10000,0.03,ICP40B,0.01,15,10,ICP40B,2,10000,0.52,ICP40B,0.01,5,<5,ICP40B,5,10000,1.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,105,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,10,ICP40B,2,10000,<10,ICP40B,10,10000,4.3,ICP40B,0.5,10000,18,ICP40B,1,10000,22.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00331,2.03,2.03,-,-,-,-,-,-,-,-,-,-,<2,3.19,25,247,0.8,<5,1.28,<1,4,10,1047,0.80,1.61,5.2,79,0.32,552,1,0.81,6,0.03,10,0.52,<5,1.6,<10,105,0.04,10,<10,4.3,18,22.0,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00332,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,1.47,1.47,1.47,,,,,,,,,,,<2,ICP40B,2,10,3.84,ICP40B,0.01,15,14,ICP40B,3,10000,232,ICP40B,1,10000,1.2,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.91,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,15,ICP40B,1,10000,420,ICP40B,0.5,10000,0.99,ICP40B,0.01,15,1.76,ICP40B,0.01,15,6.9,ICP40B,0.5,10000,92,ICP40B,1,10000,0.90,ICP40B,0.01,15,1934,ICP40B,2,10000,4,ICP40B,1,10000,0.94,ICP40B,0.01,15,10,ICP40B,1,10000,0.03,ICP40B,0.01,15,7,ICP40B,2,10000,0.10,ICP40B,0.01,5,<5,ICP40B,5,10000,1.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,108,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,5.8,ICP40B,0.5,10000,20,ICP40B,1,10000,27.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00332,1.47,1.47,-,-,-,-,-,-,-,-,-,-,<2,3.84,14,232,1.2,<5,1.91,<1,4,15,420,0.99,1.76,6.9,92,0.90,1934,4,0.94,10,0.03,7,0.10,<5,1.8,<10,108,0.05,12,<10,5.8,20,27.7,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00333,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,1.39,1.39,1.39,500.0,79.00,21.00,395.0,105.0,20.0,87.50,12.50,17.5,2.5,<2,ICP40B,2,10,3.98,ICP40B,0.01,15,5,ICP40B,3,10000,184,ICP40B,1,10000,1.4,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.09,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,34,ICP40B,1,10000,186,ICP40B,0.5,10000,1.09,ICP40B,0.01,15,1.87,ICP40B,0.01,15,19.3,ICP40B,0.5,10000,31,ICP40B,1,10000,0.98,ICP40B,0.01,15,1982,ICP40B,2,10000,4,ICP40B,1,10000,0.65,ICP40B,0.01,15,14,ICP40B,1,10000,0.03,ICP40B,0.01,15,4,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,3.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,116,ICP40B,0.5,5000,0.10,ICP40B,0.01,15,27,ICP40B,2,10000,<10,ICP40B,10,10000,8.4,ICP40B,0.5,10000,15,ICP40B,1,10000,47.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00333,1.39,1.39,500.0,79.00,21.00,395.0,105.0,20.0,87.50,12.50,17.5,2.5,<2,3.98,5,184,1.4,<5,2.09,<1,4,34,186,1.09,1.87,19.3,31,0.98,1982,4,0.65,14,0.03,4,0.04,<5,3.8,<10,116,0.10,27,<10,8.4,15,47.8,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00334,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,2.15,2.15,2.15,,,,,,,,,,,<2,ICP40B,2,10,4.38,ICP40B,0.01,15,4,ICP40B,3,10000,217,ICP40B,1,10000,1.3,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.70,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,26,ICP40B,1,10000,21.4,ICP40B,0.5,10000,1.57,ICP40B,0.01,15,1.98,ICP40B,0.01,15,13.3,ICP40B,0.5,10000,34,ICP40B,1,10000,1.13,ICP40B,0.01,15,2499,ICP40B,2,10000,<1,ICP40B,1,10000,0.50,ICP40B,0.01,15,18,ICP40B,1,10000,0.03,ICP40B,0.01,15,5,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,3.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,107,ICP40B,0.5,5000,0.09,ICP40B,0.01,15,27,ICP40B,2,10000,<10,ICP40B,10,10000,7.0,ICP40B,0.5,10000,13,ICP40B,1,10000,37.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00334,2.15,2.15,-,-,-,-,-,-,-,-,-,-,<2,4.38,4,217,1.3,<5,2.70,<1,5,26,21.4,1.57,1.98,13.3,34,1.13,2499,<1,0.50,18,0.03,5,0.02,<5,3.5,<10,107,0.09,27,<10,7.0,13,37.7,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00335,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,2.06,2.06,2.06,,,,,,,,,,,<2,ICP40B,2,10,4.11,ICP40B,0.01,15,4,ICP40B,3,10000,262,ICP40B,1,10000,1.2,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.66,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,21,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,1.28,ICP40B,0.01,15,2.32,ICP40B,0.01,15,10.6,ICP40B,0.5,10000,28,ICP40B,1,10000,0.68,ICP40B,0.01,15,1044,ICP40B,2,10000,<1,ICP40B,1,10000,0.59,ICP40B,0.01,15,14,ICP40B,1,10000,0.04,ICP40B,0.01,15,4,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,2.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,81.5,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,18,ICP40B,2,10000,<10,ICP40B,10,10000,6.9,ICP40B,0.5,10000,14,ICP40B,1,10000,35.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00335,2.06,2.06,-,-,-,-,-,-,-,-,-,-,<2,4.11,4,262,1.2,<5,1.66,<1,4,21,<0.5,1.28,2.32,10.6,28,0.68,1044,<1,0.59,14,0.04,4,0.02,<5,2.6,<10,81.5,0.07,18,<10,6.9,14,35.7,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00336,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,2.06,2.06,2.06,,,,,,,,,,,<2,ICP40B,2,10,4.16,ICP40B,0.01,15,<3,ICP40B,3,10000,254,ICP40B,1,10000,1.3,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.41,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,20,ICP40B,1,10000,3.6,ICP40B,0.5,10000,1.01,ICP40B,0.01,15,2.58,ICP40B,0.01,15,12.6,ICP40B,0.5,10000,31,ICP40B,1,10000,0.43,ICP40B,0.01,15,560,ICP40B,2,10000,<1,ICP40B,1,10000,0.65,ICP40B,0.01,15,10,ICP40B,1,10000,<0.01,ICP40B,0.01,15,4,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,85.0,ICP40B,0.5,5000,0.08,ICP40B,0.01,15,24,ICP40B,2,10000,<10,ICP40B,10,10000,6.9,ICP40B,0.5,10000,11,ICP40B,1,10000,38.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00336,2.06,2.06,-,-,-,-,-,-,-,-,-,-,<2,4.16,<3,254,1.3,<5,1.41,<1,3,20,3.6,1.01,2.58,12.6,31,0.43,560,<1,0.65,10,<0.01,4,0.01,<5,<0.5,<10,85.0,0.08,24,<10,6.9,11,38.5,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*DUP-PAL00336,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,4.55,ICP40B,0.01,15,6,ICP40B,3,10000,254,ICP40B,1,10000,1.3,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.40,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,20,ICP40B,1,10000,3.4,ICP40B,0.5,10000,1.09,ICP40B,0.01,15,2.58,ICP40B,0.01,15,13.3,ICP40B,0.5,10000,30,ICP40B,1,10000,0.43,ICP40B,0.01,15,595,ICP40B,2,10000,<1,ICP40B,1,10000,0.63,ICP40B,0.01,15,11,ICP40B,1,10000,<0.01,ICP40B,0.01,15,4,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,89.4,ICP40B,0.5,5000,0.08,ICP40B,0.01,15,25,ICP40B,2,10000,<10,ICP40B,10,10000,7.1,ICP40B,0.5,10000,12,ICP40B,1,10000,38.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*DUP-PAL00336,0.00,0.00,-,-,-,-,-,-,-,-,-,-,<2,4.55,6,254,1.3,<5,1.40,<1,3,20,3.4,1.09,2.58,13.3,30,0.43,595,<1,0.63,11,<0.01,4,0.01,<5,<0.5,<10,89.4,0.08,25,<10,7.1,12,38.8,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00337,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,2.05,2.05,2.05,,,,,,,,,,,<2,ICP40B,2,10,3.92,ICP40B,0.01,15,<3,ICP40B,3,10000,259,ICP40B,1,10000,1.2,ICP40B,0.5,2500,5,ICP40B,5,10000,1.77,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,24,ICP40B,1,10000,2.7,ICP40B,0.5,10000,1.14,ICP40B,0.01,15,2.51,ICP40B,0.01,15,9.1,ICP40B,0.5,10000,28,ICP40B,1,10000,0.32,ICP40B,0.01,15,483,ICP40B,2,10000,<1,ICP40B,1,10000,0.62,ICP40B,0.01,15,11,ICP40B,1,10000,0.04,ICP40B,0.01,15,4,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,2.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,68.2,ICP40B,0.5,5000,0.08,ICP40B,0.01,15,21,ICP40B,2,10000,<10,ICP40B,10,10000,7.2,ICP40B,0.5,10000,11,ICP40B,1,10000,37.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00337,2.05,2.05,-,-,-,-,-,-,-,-,-,-,<2,3.92,<3,259,1.2,5,1.77,<1,3,24,2.7,1.14,2.51,9.1,28,0.32,483,<1,0.62,11,0.04,4,0.01,<5,2.8,<10,68.2,0.08,21,<10,7.2,11,37.7,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00338,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,1.38,1.38,1.38,,,,,,,,,,,<2,ICP40B,2,10,3.88,ICP40B,0.01,15,<3,ICP40B,3,10000,265,ICP40B,1,10000,1.1,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.88,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,15,ICP40B,1,10000,1.9,ICP40B,0.5,10000,1.03,ICP40B,0.01,15,2.49,ICP40B,0.01,15,5.8,ICP40B,0.5,10000,23,ICP40B,1,10000,0.39,ICP40B,0.01,15,561,ICP40B,2,10000,<1,ICP40B,1,10000,0.63,ICP40B,0.01,15,11,ICP40B,1,10000,0.04,ICP40B,0.01,15,4,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,2.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,73.5,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,15,ICP40B,2,10000,<10,ICP40B,10,10000,6.5,ICP40B,0.5,10000,11,ICP40B,1,10000,33.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00338,1.38,1.38,-,-,-,-,-,-,-,-,-,-,<2,3.88,<3,265,1.1,<5,1.88,<1,2,15,1.9,1.03,2.49,5.8,23,0.39,561,<1,0.63,11,0.04,4,0.01,<5,2.2,<10,73.5,0.06,15,<10,6.5,11,33.1,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00339,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,1.47,1.47,1.47,,,,,,,,,,,<2,ICP40B,2,10,3.89,ICP40B,0.01,15,4,ICP40B,3,10000,229,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.61,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,21,ICP40B,1,10000,1.9,ICP40B,0.5,10000,1.47,ICP40B,0.01,15,1.90,ICP40B,0.01,15,9.8,ICP40B,0.5,10000,25,ICP40B,1,10000,0.60,ICP40B,0.01,15,1617,ICP40B,2,10000,<1,ICP40B,1,10000,0.58,ICP40B,0.01,15,16,ICP40B,1,10000,0.03,ICP40B,0.01,15,3,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,2.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,91.5,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,17,ICP40B,2,10000,<10,ICP40B,10,10000,7.4,ICP40B,0.5,10000,15,ICP40B,1,10000,36.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00339,1.47,1.47,-,-,-,-,-,-,-,-,-,-,<2,3.89,4,229,1.0,<5,3.61,<1,4,21,1.9,1.47,1.90,9.8,25,0.60,1617,<1,0.58,16,0.03,3,0.01,<5,2.7,<10,91.5,0.06,17,<10,7.4,15,36.5,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00340,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,1.37,1.37,1.37,,,,,,,,,,,<2,ICP40B,2,10,3.90,ICP40B,0.01,15,10,ICP40B,3,10000,158,ICP40B,1,10000,1.5,ICP40B,0.5,2500,7,ICP40B,5,10000,2.90,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,28,ICP40B,1,10000,1.7,ICP40B,0.5,10000,1.89,ICP40B,0.01,15,1.77,ICP40B,0.01,15,18.2,ICP40B,0.5,10000,25,ICP40B,1,10000,0.48,ICP40B,0.01,15,1213,ICP40B,2,10000,<1,ICP40B,1,10000,0.47,ICP40B,0.01,15,15,ICP40B,1,10000,0.04,ICP40B,0.01,15,7,ICP40B,2,10000,0.07,ICP40B,0.01,5,<5,ICP40B,5,10000,4.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,107,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,33,ICP40B,2,10000,<10,ICP40B,10,10000,7.5,ICP40B,0.5,10000,18,ICP40B,1,10000,28.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00340,1.37,1.37,-,-,-,-,-,-,-,-,-,-,<2,3.90,10,158,1.5,7,2.90,<1,4,28,1.7,1.89,1.77,18.2,25,0.48,1213,<1,0.47,15,0.04,7,0.07,<5,4.6,<10,107,0.07,33,<10,7.5,18,28.8,-,-,-,-
