PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,Pb_pct,Pb_pct_GMD,Pb_pct_LDD,Pb_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50],Pb_pct[AAS42S|LDL:0.002|UDL:2.5]
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00045,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,0.97,0.97,0.97,,,,,,,,,,,<2,ICP40B,2,10,3.13,ICP40B,0.01,15,<3,ICP40B,3,10000,729,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.23,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,11,ICP40B,1,10000,130,ICP40B,0.5,10000,0.54,ICP40B,0.01,15,2.42,ICP40B,0.01,15,5.9,ICP40B,0.5,10000,30,ICP40B,1,10000,0.34,ICP40B,0.01,15,319,ICP40B,2,10000,1,ICP40B,1,10000,0.69,ICP40B,0.01,15,3,ICP40B,1,10000,0.03,ICP40B,0.01,15,28,ICP40B,2,10000,0.61,ICP40B,0.01,5,<5,ICP40B,5,10000,0.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,140,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,6,ICP40B,2,10000,<10,ICP40B,10,10000,4.0,ICP40B,0.5,10000,17,ICP40B,1,10000,21.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00045,0.97,0.97,-,-,-,-,-,-,-,-,-,-,<2,3.13,<3,729,0.9,<5,1.23,<1,<1,11,130,0.54,2.42,5.9,30,0.34,319,1,0.69,3,0.03,28,0.61,<5,0.8,<10,140,0.03,6,<10,4.0,17,21.4,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00046,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.99,1.99,1.99,,,,,,,,,,,<2,ICP40B,2,10,3.13,ICP40B,0.01,15,<3,ICP40B,3,10000,680,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.10,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,13,ICP40B,1,10000,32.6,ICP40B,0.5,10000,0.85,ICP40B,0.01,15,2.43,ICP40B,0.01,15,5.5,ICP40B,0.5,10000,30,ICP40B,1,10000,0.39,ICP40B,0.01,15,432,ICP40B,2,10000,1,ICP40B,1,10000,0.63,ICP40B,0.01,15,4,ICP40B,1,10000,0.03,ICP40B,0.01,15,16,ICP40B,2,10000,0.38,ICP40B,0.01,5,<5,ICP40B,5,10000,0.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,128,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,5,ICP40B,2,10000,<10,ICP40B,10,10000,3.9,ICP40B,0.5,10000,6,ICP40B,1,10000,18.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00046,1.99,1.99,-,-,-,-,-,-,-,-,-,-,<2,3.13,<3,680,0.9,<5,1.10,<1,<1,13,32.6,0.85,2.43,5.5,30,0.39,432,1,0.63,4,0.03,16,0.38,<5,0.6,<10,128,0.02,5,<10,3.9,6,18.3,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00047,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.99,1.99,1.99,500.0,77.40,22.60,387.0,113.0,20.0,86.50,13.50,17.3,2.7,<2,ICP40B,2,10,3.21,ICP40B,0.01,15,<3,ICP40B,3,10000,644,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.98,ICP40B,0.01,15,<1,ICP40B,1,10000,1,ICP40B,1,10000,11,ICP40B,1,10000,126,ICP40B,0.5,10000,0.49,ICP40B,0.01,15,2.44,ICP40B,0.01,15,5.7,ICP40B,0.5,10000,33,ICP40B,1,10000,0.39,ICP40B,0.01,15,410,ICP40B,2,10000,1,ICP40B,1,10000,0.66,ICP40B,0.01,15,4,ICP40B,1,10000,0.03,ICP40B,0.01,15,68,ICP40B,2,10000,0.26,ICP40B,0.01,5,<5,ICP40B,5,10000,0.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,131,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,7,ICP40B,2,10000,<10,ICP40B,10,10000,3.9,ICP40B,0.5,10000,11,ICP40B,1,10000,22.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00047,1.99,1.99,500.0,77.40,22.60,387.0,113.0,20.0,86.50,13.50,17.3,2.7,<2,3.21,<3,644,0.8,<5,0.98,<1,1,11,126,0.49,2.44,5.7,33,0.39,410,1,0.66,4,0.03,68,0.26,<5,0.8,<10,131,0.03,7,<10,3.9,11,22.4,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00048,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.06,2.06,2.06,,,,,,,,,,,<2,ICP40B,2,10,3.31,ICP40B,0.01,15,<3,ICP40B,3,10000,732,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.85,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,11,ICP40B,1,10000,7.1,ICP40B,0.5,10000,0.69,ICP40B,0.01,15,2.43,ICP40B,0.01,15,5.8,ICP40B,0.5,10000,36,ICP40B,1,10000,0.30,ICP40B,0.01,15,255,ICP40B,2,10000,1,ICP40B,1,10000,0.59,ICP40B,0.01,15,4,ICP40B,1,10000,0.03,ICP40B,0.01,15,28,ICP40B,2,10000,0.36,ICP40B,0.01,5,<5,ICP40B,5,10000,0.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,154,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,5,ICP40B,2,10000,<10,ICP40B,10,10000,3.5,ICP40B,0.5,10000,16,ICP40B,1,10000,18.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00048,2.06,2.06,-,-,-,-,-,-,-,-,-,-,<2,3.31,<3,732,0.8,<5,0.85,<1,<1,11,7.1,0.69,2.43,5.8,36,0.30,255,1,0.59,4,0.03,28,0.36,<5,0.6,<10,154,0.02,5,<10,3.5,16,18.8,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00049,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.94,1.94,1.94,,,,,,,,,,,<2,ICP40B,2,10,3.82,ICP40B,0.01,15,<3,ICP40B,3,10000,678,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.04,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,9,ICP40B,1,10000,1.9,ICP40B,0.5,10000,0.51,ICP40B,0.01,15,2.48,ICP40B,0.01,15,6.4,ICP40B,0.5,10000,36,ICP40B,1,10000,0.42,ICP40B,0.01,15,358,ICP40B,2,10000,2,ICP40B,1,10000,0.60,ICP40B,0.01,15,4,ICP40B,1,10000,0.03,ICP40B,0.01,15,12,ICP40B,2,10000,0.28,ICP40B,0.01,5,<5,ICP40B,5,10000,0.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,154,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,6,ICP40B,2,10000,<10,ICP40B,10,10000,4.0,ICP40B,0.5,10000,20,ICP40B,1,10000,18.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00049,1.94,1.94,-,-,-,-,-,-,-,-,-,-,<2,3.82,<3,678,0.9,<5,1.04,<1,<1,9,1.9,0.51,2.48,6.4,36,0.42,358,2,0.60,4,0.03,12,0.28,<5,0.6,<10,154,0.02,6,<10,4.0,20,18.8,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00050,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.88,1.88,1.88,,,,,,,,,,,<2,ICP40B,2,10,3.54,ICP40B,0.01,15,<3,ICP40B,3,10000,675,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.85,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,12,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.78,ICP40B,0.01,15,2.42,ICP40B,0.01,15,5.8,ICP40B,0.5,10000,36,ICP40B,1,10000,0.36,ICP40B,0.01,15,298,ICP40B,2,10000,1,ICP40B,1,10000,0.52,ICP40B,0.01,15,3,ICP40B,1,10000,0.03,ICP40B,0.01,15,13,ICP40B,2,10000,0.25,ICP40B,0.01,5,<5,ICP40B,5,10000,0.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,149,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,5,ICP40B,2,10000,<10,ICP40B,10,10000,3.6,ICP40B,0.5,10000,4,ICP40B,1,10000,18.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00050,1.88,1.88,-,-,-,-,-,-,-,-,-,-,<2,3.54,<3,675,0.8,<5,0.85,<1,<1,12,<0.5,0.78,2.42,5.8,36,0.36,298,1,0.52,3,0.03,13,0.25,<5,0.6,<10,149,0.02,5,<10,3.6,4,18.2,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00051,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.42,1.42,1.42,,,,,,,,,,,<2,ICP40B,2,10,2.99,ICP40B,0.01,15,<3,ICP40B,3,10000,631,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.89,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,12,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.59,ICP40B,0.01,15,2.28,ICP40B,0.01,15,6.1,ICP40B,0.5,10000,36,ICP40B,1,10000,0.33,ICP40B,0.01,15,268,ICP40B,2,10000,1,ICP40B,1,10000,0.45,ICP40B,0.01,15,3,ICP40B,1,10000,0.02,ICP40B,0.01,15,10,ICP40B,2,10000,0.32,ICP40B,0.01,5,<5,ICP40B,5,10000,0.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,130,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,5,ICP40B,2,10000,<10,ICP40B,10,10000,3.5,ICP40B,0.5,10000,4,ICP40B,1,10000,19.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00051,1.42,1.42,-,-,-,-,-,-,-,-,-,-,<2,2.99,<3,631,0.7,<5,0.89,<1,<1,12,<0.5,0.59,2.28,6.1,36,0.33,268,1,0.45,3,0.02,10,0.32,<5,0.6,<10,130,0.02,5,<10,3.5,4,19.4,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00052,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.87,1.87,1.87,,,,,,,,,,,<2,ICP40B,2,10,3.12,ICP40B,0.01,15,<3,ICP40B,3,10000,583,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.77,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,13,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.88,ICP40B,0.01,15,2.14,ICP40B,0.01,15,5.6,ICP40B,0.5,10000,38,ICP40B,1,10000,0.31,ICP40B,0.01,15,279,ICP40B,2,10000,1,ICP40B,1,10000,0.35,ICP40B,0.01,15,3,ICP40B,1,10000,0.02,ICP40B,0.01,15,10,ICP40B,2,10000,0.24,ICP40B,0.01,5,<5,ICP40B,5,10000,0.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,140,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,4,ICP40B,2,10000,<10,ICP40B,10,10000,3.3,ICP40B,0.5,10000,5,ICP40B,1,10000,18.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00052,1.87,1.87,-,-,-,-,-,-,-,-,-,-,<2,3.12,<3,583,0.6,<5,0.77,<1,<1,13,<0.5,0.88,2.14,5.6,38,0.31,279,1,0.35,3,0.02,10,0.24,<5,0.6,<10,140,0.02,4,<10,3.3,5,18.1,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00053,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.95,1.95,1.95,,,,,,,,,,,<2,ICP40B,2,10,3.48,ICP40B,0.01,15,<3,ICP40B,3,10000,540,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.60,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,9,ICP40B,1,10000,1.5,ICP40B,0.5,10000,0.61,ICP40B,0.01,15,2.33,ICP40B,0.01,15,6.8,ICP40B,0.5,10000,36,ICP40B,1,10000,0.33,ICP40B,0.01,15,262,ICP40B,2,10000,1,ICP40B,1,10000,0.51,ICP40B,0.01,15,4,ICP40B,1,10000,0.03,ICP40B,0.01,15,13,ICP40B,2,10000,0.14,ICP40B,0.01,5,<5,ICP40B,5,10000,0.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,138,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,6,ICP40B,2,10000,<10,ICP40B,10,10000,3.7,ICP40B,0.5,10000,8,ICP40B,1,10000,19.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00053,1.95,1.95,-,-,-,-,-,-,-,-,-,-,<2,3.48,<3,540,0.8,<5,0.60,<1,<1,9,1.5,0.61,2.33,6.8,36,0.33,262,1,0.51,4,0.03,13,0.14,<5,0.7,<10,138,0.02,6,<10,3.7,8,19.7,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00054,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.80,1.80,1.80,,,,,,,,,,,<2,ICP40B,2,10,3.88,ICP40B,0.01,15,<3,ICP40B,3,10000,605,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.62,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,10,ICP40B,1,10000,1.2,ICP40B,0.5,10000,0.79,ICP40B,0.01,15,2.44,ICP40B,0.01,15,6.9,ICP40B,0.5,10000,39,ICP40B,1,10000,0.33,ICP40B,0.01,15,272,ICP40B,2,10000,1,ICP40B,1,10000,0.48,ICP40B,0.01,15,4,ICP40B,1,10000,0.03,ICP40B,0.01,15,12,ICP40B,2,10000,0.14,ICP40B,0.01,5,<5,ICP40B,5,10000,0.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,140,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,5,ICP40B,2,10000,<10,ICP40B,10,10000,3.8,ICP40B,0.5,10000,12,ICP40B,1,10000,20.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00054,1.80,1.80,-,-,-,-,-,-,-,-,-,-,<2,3.88,<3,605,0.8,<5,0.62,<1,<1,10,1.2,0.79,2.44,6.9,39,0.33,272,1,0.48,4,0.03,12,0.14,<5,0.7,<10,140,0.02,5,<10,3.8,12,20.2,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00055,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.58,1.58,1.58,,,,,,,,,,,<2,ICP40B,2,10,3.50,ICP40B,0.01,15,<3,ICP40B,3,10000,669,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.85,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,8,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.57,ICP40B,0.01,15,2.28,ICP40B,0.01,15,5.9,ICP40B,0.5,10000,45,ICP40B,1,10000,0.34,ICP40B,0.01,15,286,ICP40B,2,10000,2,ICP40B,1,10000,0.36,ICP40B,0.01,15,3,ICP40B,1,10000,0.02,ICP40B,0.01,15,9,ICP40B,2,10000,0.23,ICP40B,0.01,5,<5,ICP40B,5,10000,0.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,164,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,5,ICP40B,2,10000,<10,ICP40B,10,10000,3.8,ICP40B,0.5,10000,16,ICP40B,1,10000,18.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00055,1.58,1.58,-,-,-,-,-,-,-,-,-,-,<2,3.50,<3,669,0.7,<5,0.85,<1,<1,8,<0.5,0.57,2.28,5.9,45,0.34,286,2,0.36,3,0.02,9,0.23,<5,0.6,<10,164,0.02,5,<10,3.8,16,18.2,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00056,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.04,2.04,2.04,,,,,,,,,,,<2,ICP40B,2,10,3.76,ICP40B,0.01,15,<3,ICP40B,3,10000,585,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.66,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,12,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.67,ICP40B,0.01,15,2.36,ICP40B,0.01,15,6.7,ICP40B,0.5,10000,43,ICP40B,1,10000,0.37,ICP40B,0.01,15,363,ICP40B,2,10000,1,ICP40B,1,10000,0.45,ICP40B,0.01,15,4,ICP40B,1,10000,0.03,ICP40B,0.01,15,9,ICP40B,2,10000,0.06,ICP40B,0.01,5,<5,ICP40B,5,10000,0.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,149,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,6,ICP40B,2,10000,<10,ICP40B,10,10000,3.7,ICP40B,0.5,10000,5,ICP40B,1,10000,20.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00056,2.04,2.04,-,-,-,-,-,-,-,-,-,-,<2,3.76,<3,585,0.8,<5,0.66,<1,<1,12,<0.5,0.67,2.36,6.7,43,0.37,363,1,0.45,4,0.03,9,0.06,<5,0.8,<10,149,0.02,6,<10,3.7,5,20.6,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00057,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.88,1.88,1.88,,,,,,,,,,,<2,ICP40B,2,10,3.71,ICP40B,0.01,15,<3,ICP40B,3,10000,509,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.69,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,11,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.59,ICP40B,0.01,15,2.29,ICP40B,0.01,15,7.0,ICP40B,0.5,10000,49,ICP40B,1,10000,0.40,ICP40B,0.01,15,394,ICP40B,2,10000,2,ICP40B,1,10000,0.45,ICP40B,0.01,15,4,ICP40B,1,10000,0.03,ICP40B,0.01,15,9,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,0.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,139,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,7,ICP40B,2,10000,<10,ICP40B,10,10000,4.0,ICP40B,0.5,10000,4,ICP40B,1,10000,22.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00057,1.88,1.88,-,-,-,-,-,-,-,-,-,-,<2,3.71,<3,509,0.8,<5,0.69,<1,<1,11,<0.5,0.59,2.29,7.0,49,0.40,394,2,0.45,4,0.03,9,0.03,<5,0.8,<10,139,0.03,7,<10,4.0,4,22.8,-,-,-
