PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,Zn_pct,Zn_pct_GMD,Zn_pct_LDD,Zn_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50],Zn_pct[AAS42S|LDL:0.001|UDL:5]
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00984,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,1.48,1.48,1.48,,,,,,,,,,,<2,ICP40B,2,10,3.46,ICP40B,0.01,15,<3,ICP40B,3,10000,173,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.44,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,12,ICP40B,1,10000,2.9,ICP40B,0.5,10000,0.88,ICP40B,0.01,15,1.36,ICP40B,0.01,15,9.3,ICP40B,0.5,10000,19,ICP40B,1,10000,0.60,ICP40B,0.01,15,667,ICP40B,2,10000,<1,ICP40B,1,10000,0.90,ICP40B,0.01,15,10,ICP40B,1,10000,0.03,ICP40B,0.01,15,5,ICP40B,2,10000,0.39,ICP40B,0.01,5,<5,ICP40B,5,10000,2.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,71.6,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,14,ICP40B,2,10000,<10,ICP40B,10,10000,6.6,ICP40B,0.5,10000,9,ICP40B,1,10000,28.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00984,1.48,1.48,-,-,-,-,-,-,-,-,-,-,<2,3.46,<3,173,0.7,<5,1.44,<1,2,12,2.9,0.88,1.36,9.3,19,0.60,667,<1,0.90,10,0.03,5,0.39,<5,2.5,<10,71.6,0.06,14,<10,6.6,9,28.2,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00985,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,0.98,0.98,0.98,,,,,,,,,,,<2,ICP40B,2,10,3.58,ICP40B,0.01,15,4,ICP40B,3,10000,147,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.39,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,19,ICP40B,1,10000,4.0,ICP40B,0.5,10000,1.21,ICP40B,0.01,15,0.97,ICP40B,0.01,15,10.0,ICP40B,0.5,10000,22,ICP40B,1,10000,0.73,ICP40B,0.01,15,891,ICP40B,2,10000,<1,ICP40B,1,10000,0.89,ICP40B,0.01,15,11,ICP40B,1,10000,0.03,ICP40B,0.01,15,4,ICP40B,2,10000,1.92,ICP40B,0.01,5,<5,ICP40B,5,10000,2.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,245,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,18,ICP40B,2,10000,<10,ICP40B,10,10000,7.1,ICP40B,0.5,10000,12,ICP40B,1,10000,29.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00985,0.98,0.98,-,-,-,-,-,-,-,-,-,-,<2,3.58,4,147,0.6,<5,3.39,<1,2,19,4.0,1.21,0.97,10.0,22,0.73,891,<1,0.89,11,0.03,4,1.92,<5,2.9,<10,245,0.07,18,<10,7.1,12,29.5,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00986,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,2.21,2.21,2.21,,,,,,,,,,,<2,ICP40B,2,10,4.13,ICP40B,0.01,15,7,ICP40B,3,10000,1969,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,7.46,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,51,ICP40B,1,10000,4.1,ICP40B,0.5,10000,2.08,ICP40B,0.01,15,1.10,ICP40B,0.01,15,11.6,ICP40B,0.5,10000,17,ICP40B,1,10000,3.11,ICP40B,0.01,15,2169,ICP40B,2,10000,<1,ICP40B,1,10000,1.12,ICP40B,0.01,15,17,ICP40B,1,10000,0.04,ICP40B,0.01,15,5,ICP40B,2,10000,1.87,ICP40B,0.01,5,<5,ICP40B,5,10000,5.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,548,ICP40B,0.5,5000,0.12,ICP40B,0.01,15,34,ICP40B,2,10000,<10,ICP40B,10,10000,11.0,ICP40B,0.5,10000,14,ICP40B,1,10000,33.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00986,2.21,2.21,-,-,-,-,-,-,-,-,-,-,<2,4.13,7,1969,0.8,<5,7.46,<1,5,51,4.1,2.08,1.10,11.6,17,3.11,2169,<1,1.12,17,0.04,5,1.87,<5,5.2,<10,548,0.12,34,<10,11.0,14,33.9,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00987,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,2.23,2.23,2.23,500.0,79.20,20.80,396.0,104.0,20.0,86.00,14.00,17.2,2.8,<2,ICP40B,2,10,6.56,ICP40B,0.01,15,20,ICP40B,3,10000,1317,ICP40B,1,10000,1.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.60,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,68,ICP40B,1,10000,6.1,ICP40B,0.5,10000,3.14,ICP40B,0.01,15,2.24,ICP40B,0.01,15,22.8,ICP40B,0.5,10000,26,ICP40B,1,10000,1.50,ICP40B,0.01,15,1272,ICP40B,2,10000,<1,ICP40B,1,10000,1.09,ICP40B,0.01,15,25,ICP40B,1,10000,0.05,ICP40B,0.01,15,7,ICP40B,2,10000,1.24,ICP40B,0.01,5,<5,ICP40B,5,10000,10.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,346,ICP40B,0.5,5000,0.21,ICP40B,0.01,15,72,ICP40B,2,10000,<10,ICP40B,10,10000,14.7,ICP40B,0.5,10000,25,ICP40B,1,10000,59.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00987,2.23,2.23,500.0,79.20,20.80,396.0,104.0,20.0,86.00,14.00,17.2,2.8,<2,6.56,20,1317,1.8,<5,3.60,<1,7,68,6.1,3.14,2.24,22.8,26,1.50,1272,<1,1.09,25,0.05,7,1.24,<5,10.9,<10,346,0.21,72,<10,14.7,25,59.7,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00988,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,1.25,1.25,1.25,,,,,,,,,,,<2,ICP40B,2,10,5.11,ICP40B,0.01,15,29,ICP40B,3,10000,434,ICP40B,1,10000,1.1,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.49,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,32,ICP40B,1,10000,6.1,ICP40B,0.5,10000,2.38,ICP40B,0.01,15,1.56,ICP40B,0.01,15,24.0,ICP40B,0.5,10000,28,ICP40B,1,10000,1.64,ICP40B,0.01,15,1060,ICP40B,2,10000,<1,ICP40B,1,10000,1.13,ICP40B,0.01,15,26,ICP40B,1,10000,0.04,ICP40B,0.01,15,4,ICP40B,2,10000,0.77,ICP40B,0.01,5,<5,ICP40B,5,10000,8.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,190,ICP40B,0.5,5000,0.19,ICP40B,0.01,15,51,ICP40B,2,10000,<10,ICP40B,10,10000,12.9,ICP40B,0.5,10000,16,ICP40B,1,10000,59.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00988,1.25,1.25,-,-,-,-,-,-,-,-,-,-,<2,5.11,29,434,1.1,<5,3.49,<1,6,32,6.1,2.38,1.56,24.0,28,1.64,1060,<1,1.13,26,0.04,4,0.77,<5,8.2,<10,190,0.19,51,<10,12.9,16,59.2,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00989,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,2.02,2.02,2.02,,,,,,,,,,,<2,ICP40B,2,10,5.52,ICP40B,0.01,15,9,ICP40B,3,10000,504,ICP40B,1,10000,1.3,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.55,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,20,ICP40B,1,10000,5.0,ICP40B,0.5,10000,2.18,ICP40B,0.01,15,2.04,ICP40B,0.01,15,16.3,ICP40B,0.5,10000,26,ICP40B,1,10000,1.33,ICP40B,0.01,15,1124,ICP40B,2,10000,<1,ICP40B,1,10000,1.22,ICP40B,0.01,15,25,ICP40B,1,10000,0.05,ICP40B,0.01,15,5,ICP40B,2,10000,0.42,ICP40B,0.01,5,<5,ICP40B,5,10000,6.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,147,ICP40B,0.5,5000,0.15,ICP40B,0.01,15,37,ICP40B,2,10000,<10,ICP40B,10,10000,12.2,ICP40B,0.5,10000,16,ICP40B,1,10000,56.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00989,2.02,2.02,-,-,-,-,-,-,-,-,-,-,<2,5.52,9,504,1.3,<5,2.55,<1,7,20,5.0,2.18,2.04,16.3,26,1.33,1124,<1,1.22,25,0.05,5,0.42,<5,6.5,<10,147,0.15,37,<10,12.2,16,56.8,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00990,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,2.11,2.11,2.11,,,,,,,,,,,<2,ICP40B,2,10,5.30,ICP40B,0.01,15,14,ICP40B,3,10000,493,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.49,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,24,ICP40B,1,10000,4.0,ICP40B,0.5,10000,1.95,ICP40B,0.01,15,1.68,ICP40B,0.01,15,16.3,ICP40B,0.5,10000,23,ICP40B,1,10000,1.31,ICP40B,0.01,15,1076,ICP40B,2,10000,<1,ICP40B,1,10000,1.27,ICP40B,0.01,15,19,ICP40B,1,10000,0.04,ICP40B,0.01,15,10,ICP40B,2,10000,1.19,ICP40B,0.01,5,<5,ICP40B,5,10000,5.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,227,ICP40B,0.5,5000,0.15,ICP40B,0.01,15,36,ICP40B,2,10000,30,ICP40B,10,10000,10.2,ICP40B,0.5,10000,12,ICP40B,1,10000,49.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00990,2.11,2.11,-,-,-,-,-,-,-,-,-,-,<2,5.30,14,493,1.0,<5,3.49,<1,5,24,4.0,1.95,1.68,16.3,23,1.31,1076,<1,1.27,19,0.04,10,1.19,<5,5.7,<10,227,0.15,36,30,10.2,12,49.9,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00991,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,2.23,2.23,2.23,,,,,,,,,,,<2,ICP40B,2,10,4.18,ICP40B,0.01,15,13,ICP40B,3,10000,620,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,6.36,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,44,ICP40B,1,10000,5.3,ICP40B,0.5,10000,2.02,ICP40B,0.01,15,1.20,ICP40B,0.01,15,15.8,ICP40B,0.5,10000,19,ICP40B,1,10000,2.57,ICP40B,0.01,15,1811,ICP40B,2,10000,<1,ICP40B,1,10000,1.10,ICP40B,0.01,15,21,ICP40B,1,10000,0.03,ICP40B,0.01,15,5,ICP40B,2,10000,1.71,ICP40B,0.01,5,<5,ICP40B,5,10000,5.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,247,ICP40B,0.5,5000,0.12,ICP40B,0.01,15,34,ICP40B,2,10000,<10,ICP40B,10,10000,10.8,ICP40B,0.5,10000,16,ICP40B,1,10000,40.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00991,2.23,2.23,-,-,-,-,-,-,-,-,-,-,<2,4.18,13,620,0.8,<5,6.36,<1,6,44,5.3,2.02,1.20,15.8,19,2.57,1811,<1,1.10,21,0.03,5,1.71,<5,5.2,<10,247,0.12,34,<10,10.8,16,40.0,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00992,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,2.27,2.27,2.27,,,,,,,,,,,<2,ICP40B,2,10,5.47,ICP40B,0.01,15,11,ICP40B,3,10000,548,ICP40B,1,10000,1.1,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.35,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,22,ICP40B,1,10000,4.6,ICP40B,0.5,10000,1.88,ICP40B,0.01,15,1.93,ICP40B,0.01,15,16.5,ICP40B,0.5,10000,28,ICP40B,1,10000,1.68,ICP40B,0.01,15,1479,ICP40B,2,10000,<1,ICP40B,1,10000,1.07,ICP40B,0.01,15,21,ICP40B,1,10000,0.04,ICP40B,0.01,15,5,ICP40B,2,10000,0.43,ICP40B,0.01,5,<5,ICP40B,5,10000,5.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,152,ICP40B,0.5,5000,0.14,ICP40B,0.01,15,31,ICP40B,2,10000,<10,ICP40B,10,10000,12.6,ICP40B,0.5,10000,12,ICP40B,1,10000,46.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00992,2.27,2.27,-,-,-,-,-,-,-,-,-,-,<2,5.47,11,548,1.1,<5,3.35,<1,6,22,4.6,1.88,1.93,16.5,28,1.68,1479,<1,1.07,21,0.04,5,0.43,<5,5.7,<10,152,0.14,31,<10,12.6,12,46.8,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00993,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,2.09,2.09,2.09,,,,,,,,,,,<2,ICP40B,2,10,9.25,ICP40B,0.01,15,55,ICP40B,3,10000,345,ICP40B,1,10000,2.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.76,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,51,ICP40B,1,10000,7.0,ICP40B,0.5,10000,3.79,ICP40B,0.01,15,3.62,ICP40B,0.01,15,40.7,ICP40B,0.5,10000,38,ICP40B,1,10000,0.80,ICP40B,0.01,15,398,ICP40B,2,10000,1,ICP40B,1,10000,0.84,ICP40B,0.01,15,42,ICP40B,1,10000,0.06,ICP40B,0.01,15,10,ICP40B,2,10000,0.16,ICP40B,0.01,5,5,ICP40B,5,10000,16.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,96.0,ICP40B,0.5,5000,0.33,ICP40B,0.01,15,101,ICP40B,2,10000,<10,ICP40B,10,10000,20.7,ICP40B,0.5,10000,23,ICP40B,1,10000,99.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00993,2.09,2.09,-,-,-,-,-,-,-,-,-,-,<2,9.25,55,345,2.8,<5,0.76,<1,7,51,7.0,3.79,3.62,40.7,38,0.80,398,1,0.84,42,0.06,10,0.16,5,16.1,<10,96.0,0.33,101,<10,20.7,23,99.1,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00994,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,2.10,2.10,2.10,,,,,,,,,,,<2,ICP40B,2,10,4.82,ICP40B,0.01,15,11,ICP40B,3,10000,308,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.04,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,13,ICP40B,1,10000,4.5,ICP40B,0.5,10000,1.42,ICP40B,0.01,15,1.78,ICP40B,0.01,15,13.7,ICP40B,0.5,10000,27,ICP40B,1,10000,0.99,ICP40B,0.01,15,823,ICP40B,2,10000,<1,ICP40B,1,10000,1.15,ICP40B,0.01,15,19,ICP40B,1,10000,0.04,ICP40B,0.01,15,7,ICP40B,2,10000,0.42,ICP40B,0.01,5,<5,ICP40B,5,10000,4.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,112,ICP40B,0.5,5000,0.11,ICP40B,0.01,15,28,ICP40B,2,10000,<10,ICP40B,10,10000,10.6,ICP40B,0.5,10000,11,ICP40B,1,10000,36.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00994,2.10,2.10,-,-,-,-,-,-,-,-,-,-,<2,4.82,11,308,1.0,<5,2.04,<1,5,13,4.5,1.42,1.78,13.7,27,0.99,823,<1,1.15,19,0.04,7,0.42,<5,4.6,<10,112,0.11,28,<10,10.6,11,36.0,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,*DUP-PAL00994,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,4.60,ICP40B,0.01,15,9,ICP40B,3,10000,313,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.02,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,14,ICP40B,1,10000,4.2,ICP40B,0.5,10000,1.40,ICP40B,0.01,15,1.80,ICP40B,0.01,15,13.6,ICP40B,0.5,10000,28,ICP40B,1,10000,1.00,ICP40B,0.01,15,828,ICP40B,2,10000,<1,ICP40B,1,10000,1.14,ICP40B,0.01,15,19,ICP40B,1,10000,0.04,ICP40B,0.01,15,4,ICP40B,2,10000,0.41,ICP40B,0.01,5,<5,ICP40B,5,10000,4.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,107,ICP40B,0.5,5000,0.11,ICP40B,0.01,15,26,ICP40B,2,10000,<10,ICP40B,10,10000,10.8,ICP40B,0.5,10000,12,ICP40B,1,10000,37.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,*DUP-PAL00994,0.00,0.00,-,-,-,-,-,-,-,-,-,-,<2,4.60,9,313,1.0,<5,2.02,<1,5,14,4.2,1.40,1.80,13.6,28,1.00,828,<1,1.14,19,0.04,4,0.41,<5,4.6,<10,107,0.11,26,<10,10.8,12,37.1,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00995,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,2.07,2.07,2.07,,,,,,,,,,,<2,ICP40B,2,10,4.96,ICP40B,0.01,15,9,ICP40B,3,10000,289,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.74,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,17,ICP40B,1,10000,5.1,ICP40B,0.5,10000,1.73,ICP40B,0.01,15,1.84,ICP40B,0.01,15,13.3,ICP40B,0.5,10000,25,ICP40B,1,10000,1.40,ICP40B,0.01,15,1280,ICP40B,2,10000,<1,ICP40B,1,10000,1.13,ICP40B,0.01,15,21,ICP40B,1,10000,0.04,ICP40B,0.01,15,4,ICP40B,2,10000,0.28,ICP40B,0.01,5,<5,ICP40B,5,10000,4.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,94.6,ICP40B,0.5,5000,0.12,ICP40B,0.01,15,30,ICP40B,2,10000,<10,ICP40B,10,10000,12.5,ICP40B,0.5,10000,11,ICP40B,1,10000,44.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00995,2.07,2.07,-,-,-,-,-,-,-,-,-,-,<2,4.96,9,289,1.0,<5,2.74,<1,6,17,5.1,1.73,1.84,13.3,25,1.40,1280,<1,1.13,21,0.04,4,0.28,<5,4.8,<10,94.6,0.12,30,<10,12.5,11,44.7,-,-,-
