pid,thesaurus,code,term
20034,1,f16059,Lemhi
20034,1,f16065,Madison
20034,1,f16081,Teton
20034,1,f30001,Beaverhead
20034,1,f30003,"Big Horn"
20034,1,f30009,Carbon
20034,1,f30023,"Deer Lodge"
20034,1,f30031,Gallatin
20034,1,f30039,Granite
20034,1,f30043,Jefferson
20034,1,f30057,Madison
20034,1,f30067,Park
20034,1,f30077,Powell
20034,1,f30093,"Silver Bow"
20034,1,f30095,Stillwater
20034,1,f30097,"Sweet Grass"
20034,1,f49003,"Box Elder"
20034,1,f49009,Daggett
20034,1,f49013,Duchesne
20034,1,f49023,Juab
20034,1,f49029,Morgan
20034,1,f49033,Rich
20034,1,f49035,"Salt Lake"
20034,1,f49043,Summit
20034,1,f49045,Tooele
20034,1,f49047,Uintah
20034,1,f49049,Utah
20034,1,f49051,Wasatch
20034,1,f49057,Weber
20034,1,f56003,"Big Horn"
20034,1,f56013,Fremont
20034,1,f56017,"Hot Springs"
20034,1,f56023,Lincoln
20034,1,f56025,Natrona
20034,1,f56029,Park
20034,1,f56035,Sublette
20034,1,f56039,Teton
20034,1,f56043,Washakie
20034,1,q40112,Price
20034,1,q40114,Delta
20034,1,q41110,Vernal
20034,1,q41112,"Salt Lake City"
20034,1,q41114,Tooele
20034,1,q42112,Ogden
20034,1,q42114,"Brigham City"
20034,1,q42116,Wells
20034,1,q43110,Lander
20034,1,q43112,Preston
20034,1,q43114,Pocatello
20034,1,q43116,"Twin Falls"
20034,1,q44108,Arminto
20034,1,q44110,Thermopolis
20034,1,q44112,Driggs
20034,1,q44114,"Idaho Falls"
20034,1,q45110,Cody
20034,1,q45112,Ashton
20034,1,q45114,Dubois
20034,1,q46110,Billings
20034,1,q46112,Bozeman
20034,1,q46114,Dillon
20034,1,q47114,Butte
20034,1,h1002,"Missouri Headwaters"
20034,1,h1007,"Upper Yellowstone"
20034,1,h1008,"Big Horn"
20034,1,h1009,Powder-Tongue
20034,1,h1018,"North Platte"
20034,1,h1404,"Great Divide - Upper Green"
20034,1,h1405,White-Yampa
20034,1,h1406,"Lower Green"
20034,1,h1601,Bear
20034,1,h1602,"Great Salt Lake"
20034,1,h1603,"Escalante Desert-Sevier Lake"
20034,1,h1701,"Kootenai-Pend Oreille-Spokane"
20034,1,h1704,"Upper Snake"
20034,1,h1706,"Lower Snake"
20035,4,2.1.1.2.1,"Black shale"
20035,2,1650,Pennsylvanian
20035,2,2093,"study areas"
20035,2,437,geochemistry
20035,2,1553,"rare earth elements"
20035,2,1509,molybdenum
20035,2,1520,nickel
20035,2,1605,uranium
20035,2,1610,vanadium
20035,2,2263,"platinum-group elements"
20035,2,2094,"critical minerals"
20035,2,880,petrography
20035,2,1014,"scanning electron microscopy"
20035,2,2001,"x-ray fluorescence"
20035,2,1703,"ore formation"
20035,2,248,diagenesis
20035,2,1772,partnerships
20035,1,f17001,Adams
20035,1,f19173,Taylor
20035,1,f18037,Dubois
20035,1,f21125,Laurel
20035,1,f21227,Warren
20035,1,f17135,Montgomery
20035,1,f21025,Breathitt
20035,1,f18167,Vigo
20035,1,f21127,Lawrence
20035,1,f21135,Lewis
20035,1,f39119,Muskingum
20035,1,f17089,Kane
20035,1,f19007,Appanoose
20035,1,f29197,Schuyler
20035,1,f29103,Knox
20035,1,f21121,Knox
20035,1,f21159,Martin
20035,1,f54103,Wetzel
20035,1,f31043,Dakota
20035,1,f29095,Jackson
20035,1,f17091,Kankakee
20035,1,f29063,DeKalb
20035,1,f17157,Randolph
20035,1,f29109,Lawrence
20035,1,f20107,Linn
20035,1,f29139,Montgomery
20035,1,f20117,Marshall
20035,1,f19075,Grundy
20035,1,f29085,Hickory
20035,1,f17163,"Saint Clair"
20035,1,f21145,McCracken
20035,1,f29077,Greene
20035,1,f39093,Lorain
20035,1,f19009,Audubon
20035,1,f20177,Shawnee
20035,1,f18027,Daviess
20035,1,f29205,Shelby
20035,1,f19059,Dickinson
20035,1,f19115,Louisa
20035,1,f29173,Ralls
20035,1,f17123,Marshall
20035,1,f20015,Butler
20035,1,f18171,Warren
20035,1,f39087,Lawrence
20035,1,f19197,Wright
20035,1,f17151,Pope
20035,1,f29161,Phelps
20035,1,f19147,"Palo Alto"
20035,1,f21237,Wolfe
20035,1,f18181,White
20035,1,f39055,Geauga
20035,1,f29125,Maries
20035,1,f19171,Tama
20035,1,f54011,Cabell
20035,1,f47025,Claiborne
20035,1,f29113,Lincoln
20035,1,f17149,Pike
20035,1,f19193,Woodbury
20035,1,f20099,Labette
20035,1,f17099,"La Salle"
20035,1,f39053,Gallia
20035,1,f19101,Jefferson
20035,1,f46083,Lincoln
20035,1,f21197,Powell
20035,1,f21009,Barren
20035,1,f31177,Washington
20035,1,f21107,Hopkins
20035,1,f29167,Polk
20035,1,f21221,Trigg
20035,1,f17185,Wabash
20035,1,f18129,Posey
20035,1,f17009,Brown
20035,1,f18117,Orange
20035,1,f21101,Henderson
20035,1,f29097,Jasper
20035,1,f29177,Ray
20035,1,f39013,Belmont
20035,1,f17057,Fulton
20035,1,f19031,Cedar
20035,1,f20011,Bourbon
20035,1,f19073,Greene
20035,1,f17187,Warren
20035,1,f17115,Macon
20035,1,f29145,Newton
20035,1,f29057,Dade
20035,1,f20209,Wyandotte
20035,1,f20037,Crawford
20035,1,f29151,Osage
20035,1,f19063,Emmet
20035,1,f19151,Pocahontas
20035,1,f21207,Russell
20035,1,f20103,Leavenworth
20035,1,f19039,Clarke
20035,1,f21143,Lyon
20035,1,f17049,Effingham
20035,1,f29041,Chariton
20035,1,f29119,McDonald
20035,1,f17093,Kendall
20035,1,f31173,Thurston
20035,1,f21119,Knott
20035,1,f20111,Lyon
20035,1,f21183,Ohio
20035,1,f20127,Morris
20035,1,f19003,Adams
20035,1,f20003,Anderson
20035,1,f20005,Atchison
20035,1,f29045,Clark
20035,1,f18163,Vanderburgh
20035,1,f39007,Ashtabula
20035,1,f17047,Edwards
20035,1,f19053,Decatur
20035,1,f17003,Alexander
20035,1,f29127,Marion
20035,1,f17013,Calhoun
20035,1,f20001,Allen
20035,1,f21093,Hardin
20035,1,f19081,Hancock
20035,1,f19069,Franklin
20035,1,f18007,Benton
20035,1,f20059,Franklin
20035,1,f21115,Johnson
20035,1,f17023,Clark
20035,1,f39155,Trumbull
20035,1,f29163,Pike
20035,1,f18119,Owen
20035,1,f18051,Gibson
20035,1,f29227,Worth
20035,1,f18111,Newton
20035,1,f31021,Burt
20035,1,f29133,Mississippi
20035,1,f21199,Pulaski
20035,1,f20021,Cherokee
20035,1,f17161,"Rock Island"
20035,1,f17189,Washington
20035,1,f46127,Union
20035,1,f17021,Christian
20035,1,f54095,Tyler
20035,1,f19179,Wapello
20035,1,f39081,Jefferson
20035,1,f29037,Cass
20035,1,f29141,Morgan
20035,1,f29101,Johnson
20035,1,f29209,Stone
20035,1,f19129,Mills
20035,1,f31127,Nemaha
20035,1,f29043,Christian
20035,1,f18101,Martin
20035,1,f29019,Boone
20035,1,f29165,Platte
20035,1,f17141,Ogle
20035,1,f39089,Licking
20035,1,f29089,Howard
20035,1,f54073,Pleasants
20035,1,f31055,Douglas
20035,1,f31147,Richardson
20035,1,f20043,Doniphan
20035,1,f21047,Christian
20035,1,f17061,Greene
20035,1,f21153,Magoffin
20035,1,f29169,Pulaski
20035,1,f17005,Bond
20035,1,f20205,Wilson
20035,1,f29217,Vernon
20035,1,f17167,Sangamon
20035,1,f20173,Sedgwick
20035,1,f19109,Kossuth
20035,1,f21039,Carlisle
20035,1,f18105,Monroe
20035,1,f17073,Henry
20035,1,f31131,Otoe
20035,1,f40053,Grant
20035,1,f40071,Kay
20035,1,f29115,Linn
20035,1,f17139,Moultrie
20035,1,f21157,Marshall
20035,1,f17199,Williamson
20035,1,f19155,Pottawattamie
20035,1,f21033,Caldwell
20035,1,f39005,Ashland
20035,1,f39153,Summit
20035,1,f47027,Clay
20035,1,f17117,Macoupin
20035,1,f18045,Fountain
20035,1,f21027,Breckinridge
20035,1,f29137,Monroe
20035,1,f21013,Bell
20035,1,f29117,Livingston
20035,1,f19135,Monroe
20035,1,f18157,Tippecanoe
20035,1,f29175,Randolph
20035,1,f39151,Stark
20035,1,f19183,Washington
20035,1,f42007,Beaver
20035,1,f39099,Mahoning
20035,1,f19119,Lyon
20035,1,f17175,Stark
20035,1,f17015,Carroll
20035,1,f17095,Knox
20035,1,f20031,Coffey
20035,1,f39139,Richland
20035,1,f29017,Bollinger
20035,1,f21043,Carter
20035,1,f17145,Perry
20035,1,f21151,Madison
20035,1,f21063,Elliott
20035,1,f21205,Rowan
20035,1,f21019,Boyd
20035,1,f18021,Clay
20035,1,f29051,Cole
20035,1,f29189,"Saint Louis"
20035,1,f17109,McDonough
20035,1,f19153,Polk
20035,1,f39031,Coshocton
20035,1,f29081,Harrison
20035,1,f17063,Grundy
20035,1,f29159,Pettis
20035,1,f29021,Buchanan
20035,1,f20017,Chase
20035,1,f17169,Schuyler
20035,1,f19163,Scott
20035,1,f39115,Morgan
20035,1,f21089,Greenup
20035,1,f39079,Jackson
20035,1,f17077,Jackson
20035,1,f21195,Pike
20035,1,f19145,Page
20035,1,f18165,Vermillion
20035,1,f29033,Carroll
20035,1,f20013,Brown
20035,1,f17029,Coles
20035,1,f20073,Greenwood
20035,1,f21139,Livingston
20035,1,f17039,"De Witt"
20035,1,f20079,Harvey
20035,1,f17067,Hancock
20035,1,f39105,Meigs
20035,1,f17107,Logan
20035,1,f20139,Osage
20035,1,f17053,Ford
20035,1,f17179,Tazewell
20035,1,f19121,Madison
20035,1,f29121,Macon
20035,1,f21071,Floyd
20035,1,f39035,Cuyahoga
20035,1,f20049,Elk
20035,1,f17051,Fayette
20035,1,f29031,"Cape Girardeau"
20035,1,f19161,Sac
20035,1,f21137,Lincoln
20035,1,f29099,Jefferson
20035,1,f17025,Clay
20035,1,f21095,Harlan
20035,1,f40035,Craig
20035,1,f19077,Guthrie
20035,1,f29129,Mercer
20035,1,f21231,Wayne
20035,1,f21123,Larue
20035,1,f20207,Woodson
20035,1,f54029,Hancock
20035,1,f47013,Campbell
20035,1,f31153,Sarpy
20035,1,f29079,Grundy
20035,1,f19169,Story
20035,1,f18125,Pike
20035,1,f17101,Lawrence
20035,1,f20161,Riley
20035,1,f21149,McLean
20035,1,f17127,Massac
20035,1,f19167,Sioux
20035,1,f21163,Meade
20035,1,f20149,Pottawatomie
20035,1,f29201,Scott
20035,1,f29213,Taney
20035,1,f20085,Jackson
20035,1,f17059,Gallatin
20035,1,f17193,White
20035,1,f20035,Cowley
20035,1,f54099,Wayne
20035,1,f29013,Bates
20035,1,f19093,Ida
20035,1,f17087,Johnson
20035,1,f19027,Carroll
20035,1,f39131,Pike
20035,1,f39111,Monroe
20035,1,f47137,Pickett
20035,1,f19067,Floyd
20035,1,f19117,Lucas
20035,1,f19175,Union
20035,1,f21061,Edmonson
20035,1,f17075,Iroquois
20035,1,f39085,Lake
20035,1,f21225,Union
20035,1,f21091,Hancock
20035,1,f51105,Lee
20035,1,f18083,Knox
20035,1,f39133,Portage
20035,1,f19023,Butler
20035,1,f20087,Jefferson
20035,1,f18153,Sullivan
20035,1,f19103,Johnson
20035,1,f54107,Wood
20035,1,f21141,Logan
20035,1,f18107,Montgomery
20035,1,f19079,Hamilton
20035,1,f19149,Plymouth
20035,1,f51195,Wise
20035,1,f29131,Miller
20035,1,f17203,Woodford
20035,1,f29221,Washington
20035,1,f20091,Johnson
20035,1,f21219,Todd
20035,1,f21065,Estill
20035,1,f17191,Wayne
20035,1,f29219,Warren
20035,1,f29157,Perry
20035,1,f17133,Monroe
20035,1,f19137,Montgomery
20035,1,f19187,Webster
20035,1,f17119,Madison
20035,1,f18175,Washington
20035,1,f17081,Jefferson
20035,1,f29107,Lafayette
20035,1,f17041,Douglas
20035,1,f19181,Warren
20035,1,f21235,Whitley
20035,1,f29011,Barton
20035,1,f29186,"Sainte Genevieve"
20035,1,f21055,Crittenden
20035,1,f40113,Osage
20035,1,f39103,Medina
20035,1,f17017,Cass
20035,1,f21053,Clinton
20035,1,f29147,Nodaway
20035,1,f29049,Clinton
20035,1,f17155,Putnam
20035,1,f17129,Menard
20035,1,f21129,Lee
20035,1,f17011,Bureau
20035,1,f51027,Buchanan
20035,1,f17143,Peoria
20035,1,f39157,Tuscarawas
20035,1,f17159,Richland
20035,1,f17121,Marion
20035,1,f29009,Barry
20035,1,f19189,Winnebago
20035,1,f19041,Clay
20035,1,f17165,Saline
20035,1,f39075,Holmes
20035,1,f39029,Columbiana
20035,1,f20045,Douglas
20035,1,f05007,Benton
20035,1,f29047,Clay
20035,1,f19033,"Cerro Gordo"
20035,1,f17113,McLean
20035,1,f19125,Marion
20035,1,f29005,Atchison
20035,1,f19133,Monona
20035,1,f21031,Butler
20035,1,f19127,Marshall
20035,1,f21085,Grayson
20035,1,f17147,Piatt
20035,1,f19013,"Black Hawk"
20035,1,f19123,Mahaska
20035,1,f21083,Graves
20035,1,f18025,Crawford
20035,1,f21175,Morgan
20035,1,f17125,Mason
20035,1,f39073,Hocking
20035,1,f19057,"Des Moines"
20035,1,f18173,Warrick
20035,1,f18073,Jasper
20035,1,f21147,McCreary
20035,1,f20019,Chautauqua
20035,1,f21233,Webster
20035,1,f39167,Washington
20035,1,f39067,Harrison
20035,1,f39083,Knox
20035,1,f29510,"Saint Louis"
20035,1,f19011,Benton
20035,1,f19177,"Van Buren"
20035,1,f19165,Shelby
20035,1,f39127,Perry
20035,1,f18093,Lawrence
20035,1,f17137,Morgan
20035,1,f19111,Lee
20035,1,f19085,Harrison
20035,1,f19113,Linn
20035,1,f20125,Montgomery
20035,1,f17065,Hamilton
20035,1,f18055,Greene
20035,1,f19025,Calhoun
20035,1,f51051,Dickenson
20035,1,f29073,Gasconade
20035,1,f21203,Rockcastle
20035,1,f19029,Cass
20035,1,f18121,Parke
20035,1,f17173,Shelby
20035,1,f29135,Moniteau
20035,1,f39059,Guernsey
20035,1,f17027,Clinton
20035,1,f29003,Andrew
20035,1,f54069,Ohio
20035,1,f21131,Leslie
20035,1,f17103,Lee
20035,1,f54059,Mingo
20035,1,f29087,Holt
20035,1,f17181,Union
20035,1,f17045,Edgar
20035,1,f18109,Morgan
20035,1,f19159,Ringgold
20035,1,f17037,DeKalb
20035,1,f17171,Scott
20035,1,f19045,Clinton
20035,1,f19185,Wayne
20035,1,f21189,Owsley
20035,1,f40147,Washington
20035,1,f29199,Scotland
20035,1,f19195,Worth
20035,1,f29183,"Saint Charles"
20035,1,f29111,Lewis
20035,1,f29055,Crawford
20035,1,f21109,Jackson
20035,1,f17197,Will
20035,1,f21193,Perry
20035,1,f21007,Ballard
20035,1,f19021,"Buena Vista"
20035,1,f54009,Brooke
20035,1,f19083,Hardin
20035,1,f21011,Bath
20035,1,f17079,Jasper
20035,1,f29211,Sullivan
20035,1,f20061,Geary
20035,1,f29001,Adair
20035,1,f31025,Cass
20035,1,f20197,Wabaunsee
20035,1,f19051,Davis
20035,1,f20121,Miami
20035,1,f18123,Perry
20035,1,f40105,Nowata
20035,1,f39019,Carroll
20035,1,f20041,Dickinson
20035,1,f17195,Whiteside
20035,1,f19015,Boone
20035,1,f29053,Cooper
20035,1,f19087,Henry
20035,1,f39163,Vinton
20035,1,f17153,Pulaski
20035,1,f17069,Hardin
20035,1,f29027,Callaway
20035,1,f39009,Athens
20035,1,f19001,Adair
20035,1,f21133,Letcher
20035,1,f29075,Gentry
20035,1,f29185,"Saint Clair"
20035,1,f21099,Hart
20035,1,f29025,Caldwell
20035,1,f21165,Menifee
20035,1,f29195,Saline
20035,1,f29071,Franklin
20035,1,f39121,Noble
20035,1,f18133,Putnam
20035,1,f19035,Cherokee
20035,1,f29061,Daviess
20035,1,f19099,Jasper
20035,1,f29171,Putnam
20035,1,f40115,Ottawa
20035,1,f17035,Cumberland
20035,1,f18147,Spencer
20035,1,f19047,Crawford
20035,1,f54053,Mason
20035,1,f17019,Champaign
20035,1,f21051,Clay
20035,1,f19139,Muscatine
20035,1,f17131,Mercer
20035,1,f19107,Keokuk
20035,1,f19091,Humboldt
20035,1,f20115,Marion
20035,1,f39141,Ross
20035,1,f29039,Cedar
20035,1,f17071,Henderson
20035,1,f20191,Sumner
20035,1,f17105,Livingston
20035,1,f20131,Nemaha
20035,1,f21173,Montgomery
20035,1,f39169,Wayne
20035,1,f29007,Audrain
20035,1,f17033,Crawford
20035,1,f39145,Scioto
20035,1,f54035,Jackson
20035,1,f39045,Fairfield
20035,1,f21177,Muhlenberg
20035,1,f17183,Vermilion
20035,1,f19157,Poweshiek
20035,1,f21059,Daviess
20035,1,f17055,Franklin
20035,1,f19049,Dallas
20035,1,f19071,Fremont
20035,1,f54051,Marshall
20035,1,f29015,Benton
20035,1,f29059,Dallas
20035,1,f17083,Jersey
20035,1,f20133,Neosho
20035,1,f19141,O'Brien
20035,1,f19143,Osceola
20035,1,f29083,Henry
20035,1,f19095,Iowa
20035,1,q37084,"Johnson City"
20035,1,q37086,Corbin
20035,1,q37088,Nashville
20035,1,q37090,Dyersburg
20035,1,q37094,Harrison
20035,1,q37096,Tulsa
20035,1,q37098,Enid
20035,1,q38082,Bluefield
20035,1,q38084,Jenkins
20035,1,q38086,Winchester
20035,1,q38088,Evansville
20035,1,q38090,Paducah
20035,1,q38092,Rolla
20035,1,q38094,Springfield
20035,1,q38096,Joplin
20035,1,q38098,Wichita
20035,1,q39082,Charleston
20035,1,q39084,Huntington
20035,1,q39088,Vincennes
20035,1,q39090,Belleville
20035,1,q39092,"St Louis"
20035,1,q39094,"Jefferson City"
20035,1,q39096,Lawrence
20035,1,q39098,Hutchinson
20035,1,q40082,Clarksburg
20035,1,q40084,Columbus
20035,1,q40088,Indianapolis
20035,1,q40090,Decatur
20035,1,q40092,Quincy
20035,1,q40094,Moberly
20035,1,q40096,"Kansas City"
20035,1,q40098,Manhattan
20035,1,q41082,Canton
20035,1,q41084,Marion
20035,1,q41088,Danville
20035,1,q41090,Peoria
20035,1,q41092,Burlington
20035,1,q41094,Centerville
20035,1,q41096,"Nebraska City"
20035,1,q41098,Lincoln
20035,1,q42082,Cleveland
20035,1,q42084,Toledo
20035,1,q42088,Chicago
20035,1,q42090,Aurora
20035,1,q42092,Davenport
20035,1,q42094,"Des Moines"
20035,1,q42096,Omaha
20035,1,q42098,Fremont
20035,1,q43092,Dubuque
20035,1,q43094,Waterloo
20035,1,q43096,"Fort Dodge"
20035,1,q43098,"Sioux City"
20035,1,q44094,"Mason City"
20035,1,q44096,Fairmont
20035,1,q44098,"Sioux Falls"
20035,1,h04,"Great Lakes"
20035,1,h05,Ohio
20035,1,h06,Tennessee
20035,1,h07,"Upper Mississippi"
20035,1,h08,"Lower Mississippi"
20035,1,h10,Missouri
20035,1,h11,Arkansas-White-Red
20036,2,437,geochemistry
20036,2,2093,"study areas"
20036,4,5.12,Skarn
20036,3,686,"mineral deposit areas"
20036,2,1772,partnerships
20036,2,2043,"mineral deposits"
20036,2,281,"drilling and coring"
20036,2,1460,gallium
20036,2,1463,germanium
20036,2,1479,indium
20036,2,1618,zinc
20036,2,1703,"ore formation"
20036,2,312,"economic geology"
20036,1,f49023,Juab
20036,1,q40114NWE2,"Fish Springs SW"
20036,1,h16020306,"Southern Great Salt Lake Desert"
20037,2,2093,"study areas"
20037,2,1772,partnerships
20037,2,437,geochemistry
20037,3,686,"mineral deposit areas"
20037,2,2263,"platinum-group elements"
20037,2,1553,"rare earth elements"
20037,2,1433,cobalt
20037,2,1429,chromium
20037,2,1520,nickel
20037,2,1618,zinc
20037,2,2043,"mineral deposits"
20037,1,f08057,Jackson
20037,1,f08069,Larimer
20037,1,f56001,Albany
20037,1,f56007,Carbon
20037,1,q41108NE,Walden
20037,1,q42106SW,Laramie
20037,1,q42108NE,"Medicine Bow"
20037,1,q42108SE,Saratoga
20037,1,h10180001,"North Platte Headwaters"
20037,1,h10180002,"Upper North Platte"
20037,1,h10180004,"Medicine Bow"
20037,1,h10180010,"Upper Laramie"
20038,2,2094,"critical minerals"
20038,2,774,"natural resource exploration"
20038,2,353,erosion
20038,4,1.8,Residuum
20038,4,4.4,Granitoid
20038,2,437,geochemistry
20038,2,1553,"rare earth elements"
20038,2,2093,"study areas"
20038,2,1772,partnerships
20038,1,f04005,Coconino
20038,1,f04007,Gila
20038,1,f04015,Mohave
20038,1,f04017,Navajo
20038,1,f04025,Yavapai
20038,1,f08033,Dolores
20038,1,f08085,Montrose
20038,1,f08113,"San Miguel"
20038,1,f35006,Cibola
20038,1,f35031,McKinley
20038,1,f49025,Kane
20038,1,f49037,"San Juan"
20038,1,q35108,Socorro
20038,1,q35110,"St Johns"
20038,1,q35112,Holbrook
20038,1,q36108,Albuquerque
20038,1,q36110,Gallup
20038,1,q37114,"Grand Canyon"
20038,1,q38110,Cortez
20038,1,q38114,"Cedar City"
20038,1,q39110,Moab
20038,1,h13020206,"North Plains"
20038,1,h13020207,"Rio San Jose"
20038,1,h14030002,"Upper Dolores"
20038,1,h14030003,"San Miguel"
20038,1,h14030004,"Lower Dolores"
20038,1,h14030005,"Upper Colorado-Kane Springs"
20038,1,h14080203,Montezuma
20038,1,h15010002,"Grand Canyon"
20038,1,h15010003,Kanab
20038,1,h15010009,"Fort Pierce Wash"
20038,1,h15020004,Zuni
20038,1,h15020005,Silver
20038,1,h15020006,"Upper Puerco"
20038,1,h15020008,"Middle Little Colorado"
20038,1,h15020010,"Chevelon Canyon"
20038,1,h15060103,"Upper Salt"
20038,1,h15060104,Carrizo
20038,1,h15060105,Tonto
20038,1,h15060203,"Lower Verde"
20039,2,2093,"study areas"
20039,4,2.1.1.2.1,"Black shale"
20039,2,1630,Devonian
20039,2,437,geochemistry
20039,2,2263,"platinum-group elements"
20039,2,1429,chromium
20039,2,1520,nickel
20039,2,1558,rhenium
20039,2,1610,vanadium
20039,2,1434,copper
20039,2,1464,gold
20039,2,1509,molybdenum
20039,2,1605,uranium
20039,2,2094,"critical minerals"
20039,1,f21071,Floyd
20039,1,f17051,Fayette
20039,1,f29031,"Cape Girardeau"
20039,1,f21057,Cumberland
20039,1,f19095,Iowa
20039,1,f17001,Adams
20039,1,f19173,Taylor
20039,1,f19161,Sac
20039,1,f18037,Dubois
20039,1,f21125,Laurel
20039,1,f21137,Lincoln
20039,1,f29099,Jefferson
20039,1,f17025,Clay
20039,1,f21095,Harlan
20039,1,f21227,Warren
20039,1,f19077,Guthrie
20039,1,f17135,Montgomery
20039,1,f21025,Breathitt
20039,1,f18167,Vigo
20039,1,f21127,Lawrence
20039,1,f21135,Lewis
20039,1,f19007,Appanoose
20039,1,f21231,Wayne
20039,1,f21123,Larue
20039,1,f47161,Stewart
20039,1,f47013,Campbell
20039,1,f21121,Knox
20039,1,f21159,Martin
20039,1,f31153,Sarpy
20039,1,f19169,Story
20039,1,f18125,Pike
20039,1,f31043,Dakota
20039,1,f17101,Lawrence
20039,1,f21149,McLean
20039,1,f17127,Massac
20039,1,f18019,Clark
20039,1,f17157,Randolph
20039,1,f19167,Sioux
20039,1,f21163,Meade
20039,1,f29201,Scott
20039,1,f19075,Grundy
20039,1,f21003,Allen
20039,1,f21179,Nelson
20039,1,f17163,"Saint Clair"
20039,1,f17059,Gallatin
20039,1,f17193,White
20039,1,f21145,McCracken
20039,1,f47095,Lake
20039,1,f54099,Wayne
20039,1,f19009,Audubon
20039,1,f19093,Ida
20039,1,f17087,Johnson
20039,1,f19027,Carroll
20039,1,f18027,Daviess
20039,1,f47137,Pickett
20039,1,f19067,Floyd
20039,1,f19117,Lucas
20039,1,f21213,Simpson
20039,1,f19115,Louisa
20039,1,f29173,Ralls
20039,1,f18171,Warren
20039,1,f39087,Lawrence
20039,1,f19175,Union
20039,1,f19197,Wright
20039,1,f21061,Edmonson
20039,1,f17151,Pope
20039,1,f17075,Iroquois
20039,1,f18005,Bartholomew
20039,1,f19147,"Palo Alto"
20039,1,f21237,Wolfe
20039,1,f21225,Union
20039,1,f18181,White
20039,1,f21091,Hancock
20039,1,f19171,Tama
20039,1,f18083,Knox
20039,1,f29113,Lincoln
20039,1,f19023,Butler
20039,1,f17149,Pike
20039,1,f18153,Sullivan
20039,1,f19103,Johnson
20039,1,f19193,Woodbury
20039,1,f21141,Logan
20039,1,f18023,Clinton
20039,1,f18107,Montgomery
20039,1,f18015,Carroll
20039,1,f19079,Hamilton
20039,1,f19149,Plymouth
20039,1,f29143,"New Madrid"
20039,1,f19101,Jefferson
20039,1,f46083,Lincoln
20039,1,f21197,Powell
20039,1,f21009,Barren
20039,1,f21219,Todd
20039,1,f31177,Washington
20039,1,f18143,Scott
20039,1,f21065,Estill
20039,1,f17191,Wayne
20039,1,f21107,Hopkins
20039,1,f21221,Trigg
20039,1,f17185,Wabash
20039,1,f18129,Posey
20039,1,f29157,Perry
20039,1,f17009,Brown
20039,1,f17133,Monroe
20039,1,f18117,Orange
20039,1,f19137,Montgomery
20039,1,f19187,Webster
20039,1,f17119,Madison
20039,1,f18175,Washington
20039,1,f21069,Fleming
20039,1,f21045,Casey
20039,1,f21101,Henderson
20039,1,f17081,Jefferson
20039,1,f17041,Douglas
20039,1,f17057,Fulton
20039,1,f19031,Cedar
20039,1,f19181,Warren
20039,1,f21235,Whitley
20039,1,f29186,"Sainte Genevieve"
20039,1,f19073,Greene
20039,1,f17187,Warren
20039,1,f21055,Crittenden
20039,1,f17115,Macon
20039,1,f17017,Cass
20039,1,f21053,Clinton
20039,1,f19151,Pocahontas
20039,1,f17129,Menard
20039,1,f21129,Lee
20039,1,f21207,Russell
20039,1,f19039,Clarke
20039,1,f51027,Buchanan
20039,1,f21143,Lyon
20039,1,f17049,Effingham
20039,1,f17159,Richland
20039,1,f17121,Marion
20039,1,f18013,Brown
20039,1,f19041,Clay
20039,1,f17165,Saline
20039,1,f21021,Boyle
20039,1,f31173,Thurston
20039,1,f18081,Johnson
20039,1,f21119,Knott
20039,1,f21183,Ohio
20039,1,f19033,"Cerro Gordo"
20039,1,f17113,McLean
20039,1,f47183,Weakley
20039,1,f47125,Montgomery
20039,1,f19003,Adams
20039,1,f19125,Marion
20039,1,f29005,Atchison
20039,1,f19133,Monona
20039,1,f21031,Butler
20039,1,f29045,Clark
20039,1,f47079,Henry
20039,1,f19127,Marshall
20039,1,f21085,Grayson
20039,1,f17147,Piatt
20039,1,f18011,Boone
20039,1,f18163,Vanderburgh
20039,1,f17047,Edwards
20039,1,f21075,Fulton
20039,1,f19053,Decatur
20039,1,f17003,Alexander
20039,1,f21171,Monroe
20039,1,f19123,Mahaska
20039,1,f21083,Graves
20039,1,f29127,Marion
20039,1,f18025,Crawford
20039,1,f17013,Calhoun
20039,1,f21175,Morgan
20039,1,f17125,Mason
20039,1,f21093,Hardin
20039,1,f19057,"Des Moines"
20039,1,f18173,Warrick
20039,1,f18073,Jasper
20039,1,f21147,McCreary
20039,1,f21233,Webster
20039,1,f19081,Hancock
20039,1,f29510,"Saint Louis"
20039,1,f19011,Benton
20039,1,f19069,Franklin
20039,1,f21105,Hickman
20039,1,f19177,"Van Buren"
20039,1,f18031,Decatur
20039,1,f18007,Benton
20039,1,f19165,Shelby
20039,1,f47111,Macon
20039,1,f18067,Howard
20039,1,f21115,Johnson
20039,1,f17023,Clark
20039,1,f18093,Lawrence
20039,1,f29163,Pike
20039,1,f18119,Owen
20039,1,f18051,Gibson
20039,1,f17137,Morgan
20039,1,f18111,Newton
20039,1,f19111,Lee
20039,1,f19085,Harrison
20039,1,f19113,Linn
20039,1,f31021,Burt
20039,1,f29133,Mississippi
20039,1,f17065,Hamilton
20039,1,f18055,Greene
20039,1,f21199,Pulaski
20039,1,f19025,Calhoun
20039,1,f21203,Rockcastle
20039,1,f19029,Cass
20039,1,f17161,"Rock Island"
20039,1,f17189,Washington
